Order_No,Time from Pickup to Arrival
Order_No_26218,3923.18
Order_No_19977,3865.23
Order_No_14440,3924.75
Order_No_9561,3906.17
Order_No_9009,3808.67
Order_No_20146,4007.42
Order_No_7718,3946.78
Order_No_16083,3901.99
Order_No_3126,3948.97
Order_No_801,3931.26
Order_No_5373,3920.62
Order_No_7421,3920.62
Order_No_602,3865.23
Order_No_9418,3989.96
Order_No_27144,3920.62
Order_No_16792,3904.05
Order_No_21252,3854.92
Order_No_21129,3965.36
Order_No_18774,3920.09
Order_No_20974,3941.76
Order_No_5267,3895.73
Order_No_25107,3867.41
Order_No_611,3713.49
Order_No_13596,3865.23
Order_No_465,3927.56
Order_No_2236,3904.11
Order_No_3411,3854.67
Order_No_17613,3905.7
Order_No_27381,3982.9
Order_No_26072,3920.62
Order_No_19414,3940.33
Order_No_21954,3911.74
Order_No_22538,3869.07
Order_No_10756,3868.42
Order_No_23756,3920.62
Order_No_3807,3865.23
Order_No_18694,3925.28
Order_No_27245,3865.23
Order_No_12437,3826.07
Order_No_27751,3887.6
Order_No_22832,3954.72
Order_No_3904,3825.73
Order_No_5230,3857.35
Order_No_13968,3901.09
Order_No_23129,3920.62
Order_No_25454,3865.23
Order_No_25963,3858.98
Order_No_13552,3891.01
Order_No_2495,3910.51
Order_No_5081,3768.76
Order_No_2922,3857.35
Order_No_2016,3857.35
Order_No_1104,3963.54
Order_No_27980,3852.49
Order_No_26414,3949.02
Order_No_22882,3874.22
Order_No_18730,3920.62
Order_No_22573,3888.82
Order_No_3483,3938.17
Order_No_23613,3888.82
Order_No_13591,3823.36
Order_No_11271,3919.42
Order_No_26896,3865.23
Order_No_8184,3930.73
Order_No_19027,3917.68
Order_No_1146,3888.82
Order_No_192,3919.07
Order_No_14758,3953.85
Order_No_23931,3900.06
Order_No_9924,3923.44
Order_No_21201,3898.92
Order_No_12726,3905.24
Order_No_25899,3954.99
Order_No_26621,3945.03
Order_No_17483,3916.74
Order_No_2943,3824.99
Order_No_6923,3928.18
Order_No_181,3746.44
Order_No_19543,3942.76
Order_No_11022,3897.57
Order_No_16940,3760.06
Order_No_22316,3725.64
Order_No_24662,3919.7
Order_No_7034,3809.62
Order_No_13090,3929.12
Order_No_761,3946.78
Order_No_25720,3916.56
Order_No_12467,3870.81
Order_No_16527,3892.54
Order_No_15886,3858.91
Order_No_14129,3996.81
Order_No_22079,3912.67
Order_No_9552,3920.62
Order_No_28093,3856.26
Order_No_3167,3876.54
Order_No_18111,3949.02
Order_No_10981,3916.07
Order_No_17959,3941.76
Order_No_19855,3764.21
Order_No_21278,3940.33
Order_No_5819,3895.73
Order_No_26651,3809.74
Order_No_6273,3713.49
Order_No_15656,3929.55
Order_No_22,3933.18
Order_No_17367,3920.62
Order_No_257,3883.05
Order_No_15175,3920.62
Order_No_546,3862.16
Order_No_20915,3867.41
Order_No_22885,3996.81
Order_No_4613,3972.15
Order_No_5473,3916.07
Order_No_4698,3878.47
Order_No_5638,3928.7
Order_No_20471,3888.02
Order_No_17954,3917.72
Order_No_14468,3940.33
Order_No_2968,3904.69
Order_No_24419,3929.55
Order_No_7674,3891.01
Order_No_26560,3844.86
Order_No_15611,3957.64
Order_No_15085,3938.63
Order_No_1440,3920.62
Order_No_18237,3949.02
Order_No_8092,3913.64
Order_No_529,3895.64
Order_No_22717,3900.06
Order_No_3509,3903.97
Order_No_26201,3948.97
Order_No_20497,3863.74
Order_No_12558,3913.64
Order_No_23463,3914.62
Order_No_18978,3923.18
Order_No_5508,3914.62
Order_No_11317,3847.41
Order_No_13632,3761.02
Order_No_3751,3898.28
Order_No_27592,3880.02
Order_No_25276,3897.71
Order_No_18188,3960.09
Order_No_27593,3950.07
Order_No_2022,3917.68
Order_No_4713,3823.12
Order_No_23001,3900.92
Order_No_9222,3922.29
Order_No_3417,3927.35
Order_No_3133,3920.62
Order_No_1571,3936.94
Order_No_14300,3856.65
Order_No_4825,3861.68
Order_No_26248,3719.91
Order_No_22868,3972.15
Order_No_793,3887.12
Order_No_891,3847.31
Order_No_6505,3922.29
Order_No_12415,3837.69
Order_No_5850,3920.87
Order_No_12144,3910.48
Order_No_7476,3946.78
Order_No_20096,3894.09
Order_No_13743,3930.1
Order_No_4724,3918.54
Order_No_13814,3818.04
Order_No_15469,3951.8
Order_No_5324,3887.67
Order_No_11383,3851.39
Order_No_11795,3920.09
Order_No_28131,3906.59
Order_No_9343,3799.17
Order_No_14195,3933.32
Order_No_2454,3920.09
Order_No_26609,3832.78
Order_No_28252,3797.34
Order_No_23205,3922.29
Order_No_9462,3935.89
Order_No_5007,3911.74
Order_No_19715,3837.72
Order_No_18543,3978.42
Order_No_4723,3939.98
Order_No_8211,3885.17
Order_No_20360,3829.98
Order_No_24462,3920.62
Order_No_25386,3898.22
Order_No_26627,3827.52
Order_No_26824,3940.33
Order_No_16072,3844.86
Order_No_26274,3908.56
Order_No_24873,3865.23
Order_No_2196,3905.0
Order_No_6178,3820.61
Order_No_4860,3873.02
Order_No_15161,3949.23
Order_No_17712,3816.67
Order_No_19520,3920.62
Order_No_1723,3742.5
Order_No_8405,3929.52
Order_No_15590,3954.99
Order_No_19280,3794.89
Order_No_19525,3922.29
Order_No_12356,3942.0
Order_No_22797,3916.07
Order_No_14572,3910.51
Order_No_24329,3911.74
Order_No_8204,3992.8
Order_No_24862,3790.36
Order_No_7993,3810.68
Order_No_25182,3895.75
Order_No_26175,3910.48
Order_No_22936,3916.07
Order_No_9627,3926.39
Order_No_21478,3960.09
Order_No_2713,3791.55
Order_No_12912,3921.58
Order_No_9733,3938.04
Order_No_27705,3908.88
Order_No_24072,3788.37
Order_No_6066,3942.76
Order_No_23990,3753.35
Order_No_15876,3827.11
Order_No_9212,3907.33
Order_No_11773,3888.66
Order_No_17001,3940.33
Order_No_19824,3740.36
Order_No_7583,3940.33
Order_No_23644,3863.37
Order_No_27423,3918.61
Order_No_1309,3838.29
Order_No_5014,3920.62
Order_No_27602,3907.98
Order_No_2683,3916.52
Order_No_16570,3908.56
Order_No_5495,3741.14
Order_No_11062,3888.46
Order_No_15357,3902.02
Order_No_20901,3889.27
Order_No_3808,3866.77
Order_No_25818,3969.87
Order_No_3542,3898.92
Order_No_22955,3827.7
Order_No_5028,3904.86
Order_No_13893,3865.23
Order_No_16106,3770.72
Order_No_7035,3885.99
Order_No_23600,3798.29
Order_No_10096,3948.97
Order_No_4422,3946.78
Order_No_10341,3760.06
Order_No_4605,3697.26
Order_No_25427,3747.65
Order_No_860,3895.95
Order_No_11938,3929.55
Order_No_13777,3976.78
Order_No_19433,3921.58
Order_No_7271,3920.62
Order_No_3128,3891.01
Order_No_24648,3904.05
Order_No_7965,3980.53
Order_No_23539,3920.15
Order_No_620,3889.88
Order_No_16350,3876.54
Order_No_13676,3933.79
Order_No_20882,3804.66
Order_No_3166,3836.36
Order_No_3996,3935.89
Order_No_13507,3926.39
Order_No_6049,3904.34
Order_No_11012,3895.73
Order_No_7826,3968.12
Order_No_11432,3865.23
Order_No_23548,3887.6
Order_No_7735,3940.33
Order_No_2526,3893.88
Order_No_2752,3795.52
Order_No_9824,3666.72
Order_No_1993,3898.28
Order_No_715,3920.62
Order_No_287,3907.02
Order_No_13954,3983.4
Order_No_25369,3856.29
Order_No_21794,3869.74
Order_No_23016,3865.23
Order_No_27703,3922.06
Order_No_22610,3768.73
Order_No_26104,3865.23
Order_No_9200,3826.46
Order_No_3963,3909.32
Order_No_24998,3890.19
Order_No_24952,4007.42
Order_No_16235,3949.5
Order_No_15692,3965.3
Order_No_1732,3920.57
Order_No_13963,3845.2
Order_No_25436,3857.8
Order_No_12173,3918.61
Order_No_8096,3885.89
Order_No_16354,3793.08
Order_No_4998,3841.81
Order_No_19767,3920.62
Order_No_17583,3920.62
Order_No_20165,3919.7
Order_No_27413,3901.6
Order_No_18577,3623.16
Order_No_27366,3901.2
Order_No_2182,3922.29
Order_No_23384,3929.55
Order_No_23544,3965.3
Order_No_25780,3978.42
Order_No_24473,3858.91
Order_No_1017,3918.56
Order_No_4219,3865.23
Order_No_26712,3920.6
Order_No_12769,3839.14
Order_No_23300,3917.99
Order_No_12204,3965.36
Order_No_15798,3865.61
Order_No_22980,3761.76
Order_No_7451,3805.96
Order_No_22233,3760.12
Order_No_21329,3914.29
Order_No_3821,3930.73
Order_No_15311,3931.92
Order_No_2634,3925.51
Order_No_13267,3967.52
Order_No_18825,3855.1
Order_No_1226,3757.85
Order_No_23290,3935.13
Order_No_5187,3848.42
Order_No_24109,3840.99
Order_No_20780,3865.23
Order_No_21195,3945.38
Order_No_20277,3885.85
Order_No_25197,3927.04
Order_No_4300,3934.2
Order_No_8640,3913.64
Order_No_7512,3869.07
Order_No_1820,3812.15
Order_No_18556,3727.16
Order_No_23927,3831.39
Order_No_8005,3918.61
Order_No_2549,3934.2
Order_No_27750,3846.32
Order_No_24292,3920.62
Order_No_6218,3823.27
Order_No_26297,3911.74
Order_No_26382,3916.07
Order_No_2933,3906.12
Order_No_1643,3915.15
Order_No_1795,3877.0
Order_No_19055,3926.94
Order_No_16755,3763.9
Order_No_7552,3895.23
Order_No_954,3920.62
Order_No_13396,3905.87
Order_No_272,3920.62
Order_No_7526,3945.38
Order_No_7639,3901.95
Order_No_362,3740.36
Order_No_11265,3849.61
Order_No_19991,3837.69
Order_No_2898,3875.94
Order_No_24041,3922.29
Order_No_9306,3920.65
Order_No_24256,3922.06
Order_No_3358,3972.15
Order_No_18458,3918.56
Order_No_24037,3901.2
Order_No_21745,3945.38
Order_No_24791,3920.62
Order_No_6329,3845.47
Order_No_8694,3885.85
Order_No_27757,3940.33
Order_No_4758,3919.7
Order_No_14631,3887.12
Order_No_3434,3886.9
Order_No_13846,3802.8
Order_No_12622,3916.07
Order_No_9441,3916.07
Order_No_90,3939.14
Order_No_7946,3941.71
Order_No_1197,3916.07
Order_No_1201,3875.21
Order_No_23299,3926.39
Order_No_21272,3954.99
Order_No_23873,3922.29
Order_No_12427,3710.62
Order_No_22203,3882.17
Order_No_18445,3892.83
Order_No_26717,3923.97
Order_No_22256,3695.76
Order_No_18400,3764.01
Order_No_9350,3885.85
Order_No_19162,3739.06
Order_No_14922,3936.94
Order_No_2131,3824.97
Order_No_23408,3891.01
Order_No_2149,3875.14
Order_No_10310,3972.15
Order_No_8168,3853.99
Order_No_2601,3996.81
Order_No_13698,3900.06
Order_No_26624,3927.56
Order_No_27107,3920.62
Order_No_5323,3940.33
Order_No_22269,3904.05
Order_No_21736,3798.57
Order_No_11521,3881.03
Order_No_22671,3865.23
Order_No_7912,3883.05
Order_No_5344,3906.33
Order_No_21928,3920.62
Order_No_7074,3928.18
Order_No_13915,3907.02
Order_No_24101,3777.41
Order_No_18299,3929.14
Order_No_15816,3888.82
Order_No_24483,3775.08
Order_No_20072,3914.62
Order_No_14156,3761.16
Order_No_18214,3929.55
Order_No_18224,3866.63
Order_No_11799,3954.99
Order_No_22357,3916.07
Order_No_25600,3920.62
Order_No_8407,3929.52
Order_No_6064,3896.57
Order_No_6036,3710.71
Order_No_9128,3920.62
Order_No_1426,3866.69
Order_No_19831,4007.42
Order_No_28105,3935.89
Order_No_24585,3865.23
Order_No_23807,3913.64
Order_No_24697,3973.61
Order_No_19103,3930.17
Order_No_6192,3917.66
Order_No_24346,3837.72
Order_No_9862,3920.62
Order_No_24734,3911.74
Order_No_18189,3875.78
Order_No_27172,3818.27
Order_No_14011,3930.1
Order_No_20671,3926.39
Order_No_17099,3996.81
Order_No_22897,3971.8
Order_No_22494,3935.89
Order_No_4077,3984.09
Order_No_21220,3920.62
Order_No_13220,3713.2
Order_No_19174,3866.98
Order_No_18713,3935.89
Order_No_21298,3916.07
Order_No_10814,3922.06
Order_No_23640,3907.93
Order_No_12642,3776.28
Order_No_14796,3917.68
Order_No_6235,3983.06
Order_No_17745,3920.62
Order_No_22977,3836.79
Order_No_13495,3863.74
Order_No_28033,3922.06
Order_No_2273,3934.2
Order_No_22178,3930.73
Order_No_23625,3745.79
Order_No_10849,3946.78
Order_No_26443,3940.33
Order_No_20259,3911.74
Order_No_15020,3904.69
Order_No_20222,3920.62
Order_No_1227,3920.62
Order_No_14684,3855.58
Order_No_7219,3892.36
Order_No_23991,3906.33
Order_No_3544,3841.36
Order_No_12140,3766.32
Order_No_16428,3888.82
Order_No_24237,3861.89
Order_No_20812,3878.47
Order_No_17969,3928.7
Order_No_7106,3904.05
Order_No_25181,3905.87
Order_No_20059,3909.02
Order_No_11464,3793.08
Order_No_19530,3954.99
Order_No_7266,3902.6
Order_No_14776,3828.66
Order_No_8187,3743.13
Order_No_11058,3829.96
Order_No_24929,3759.16
Order_No_14431,3906.33
Order_No_23643,3899.9
Order_No_5633,3838.16
Order_No_21622,3808.52
Order_No_1008,3944.41
Order_No_8970,3927.56
Order_No_16328,3920.62
Order_No_5604,3885.85
Order_No_23474,3893.09
Order_No_10688,3929.55
Order_No_18491,3877.79
Order_No_20857,3919.7
Order_No_28176,3921.9
Order_No_13933,3927.56
Order_No_21397,3913.64
Order_No_27085,3921.27
Order_No_9860,3920.62
Order_No_19842,3935.89
Order_No_2690,3760.54
Order_No_13189,3764.74
Order_No_21567,3879.32
Order_No_26409,3867.41
Order_No_13863,3911.3
Order_No_4153,3972.15
Order_No_27691,3947.91
Order_No_11007,3922.33
Order_No_22244,3933.62
Order_No_1004,3869.07
Order_No_27383,3920.62
Order_No_2127,3901.99
Order_No_18020,3832.52
Order_No_8516,3919.7
Order_No_10405,3940.48
Order_No_1078,3759.88
Order_No_11513,3917.68
Order_No_12856,3920.62
Order_No_11810,3885.85
Order_No_23272,3918.56
Order_No_20209,3969.87
Order_No_12748,3900.06
Order_No_12539,3915.15
Order_No_5529,3920.6
Order_No_2518,3820.76
Order_No_21137,3910.51
Order_No_27969,3863.74
Order_No_23008,3920.6
Order_No_5583,3783.75
Order_No_4761,3761.64
Order_No_9669,3869.52
Order_No_24806,3927.56
Order_No_18985,3868.61
Order_No_12565,3904.05
Order_No_9560,3920.62
Order_No_18862,3700.39
Order_No_4922,3857.35
Order_No_21441,3972.15
Order_No_9159,3923.03
Order_No_9022,3906.81
Order_No_27049,3938.63
Order_No_26486,3793.08
Order_No_4097,3919.7
Order_No_23139,3920.62
Order_No_25363,3887.12
Order_No_26892,3812.94
Order_No_3469,3996.81
Order_No_23231,3887.02
Order_No_15424,3940.33
Order_No_19610,3770.78
Order_No_24926,3755.94
Order_No_637,3908.63
Order_No_27648,3908.56
Order_No_25227,3857.35
Order_No_9982,3862.69
Order_No_4345,3884.18
Order_No_8175,3964.45
Order_No_2570,3869.07
Order_No_3236,3928.99
Order_No_19276,3938.63
Order_No_3115,3938.17
Order_No_2920,3920.62
Order_No_25352,3913.64
Order_No_27839,3798.17
Order_No_9256,3764.91
Order_No_482,3920.6
Order_No_13576,3920.62
Order_No_19782,3826.49
Order_No_22117,3918.44
Order_No_3924,3919.62
Order_No_16930,3978.42
Order_No_9752,3929.12
Order_No_18856,3929.52
Order_No_1465,3929.55
Order_No_2207,3909.64
Order_No_26647,3874.33
Order_No_9598,3760.19
Order_No_6136,3852.51
Order_No_20868,3929.12
Order_No_11640,3872.48
Order_No_21036,3865.23
Order_No_9937,3957.08
Order_No_1938,3910.48
Order_No_14352,3922.06
Order_No_8111,3827.43
Order_No_1288,3900.06
Order_No_17199,3920.62
Order_No_24205,3731.19
Order_No_15545,3877.88
Order_No_8149,3924.3
Order_No_10383,3920.6
Order_No_7098,3772.62
Order_No_13355,3799.16
Order_No_26792,3917.99
Order_No_13673,3830.6
Order_No_19983,3844.29
Order_No_23886,3730.49
Order_No_17985,3895.73
Order_No_13813,3933.18
Order_No_21233,3777.58
Order_No_40,3907.98
Order_No_15654,3896.85
Order_No_24330,3856.17
Order_No_6840,3978.42
Order_No_19400,3869.07
Order_No_6424,3808.38
Order_No_0,3904.69
Order_No_1948,3859.07
Order_No_14959,3923.85
Order_No_15036,3890.81
Order_No_6783,3920.62
Order_No_19301,3754.18
Order_No_19236,3935.89
Order_No_20758,3959.21
Order_No_20276,3904.69
Order_No_23465,3940.33
Order_No_23480,3913.24
Order_No_10219,3936.65
Order_No_23825,3887.12
Order_No_21537,3928.18
Order_No_14307,3937.49
Order_No_12599,3901.31
Order_No_20086,3867.41
Order_No_16151,3842.89
Order_No_19898,3900.98
Order_No_5079,3830.48
Order_No_5214,3897.19
Order_No_2073,3900.17
Order_No_9998,3912.38
Order_No_7108,3934.2
Order_No_15679,3920.62
Order_No_24154,3920.62
Order_No_22713,3896.79
Order_No_11668,3729.85
Order_No_4660,3825.33
Order_No_14109,3929.55
Order_No_25088,3828.31
Order_No_16572,3865.36
Order_No_10080,3920.62
Order_No_3932,3770.09
Order_No_18616,3755.98
Order_No_19394,3768.31
Order_No_16721,3818.17
Order_No_24724,3867.41
Order_No_11295,3942.79
Order_No_9978,3886.53
Order_No_26105,3773.64
Order_No_1112,3913.64
Order_No_18747,3922.29
Order_No_21720,3794.95
Order_No_152,3920.6
Order_No_26186,3829.92
Order_No_12831,3790.54
Order_No_13821,3917.68
Order_No_653,3957.08
Order_No_5489,3920.62
Order_No_17245,3786.47
Order_No_22849,3957.08
Order_No_19745,3907.31
Order_No_20148,3892.83
Order_No_20574,3935.89
Order_No_459,3941.76
Order_No_14453,3916.07
Order_No_1356,3751.09
Order_No_15141,3887.12
Order_No_25880,3940.48
Order_No_25118,3904.77
Order_No_12977,3930.73
Order_No_6639,3938.17
Order_No_19810,3836.29
Order_No_17504,3916.52
Order_No_399,3954.72
Order_No_13027,3903.66
Order_No_7193,3922.29
Order_No_1115,3920.62
Order_No_14790,3901.99
Order_No_27724,3877.88
Order_No_15235,3777.34
Order_No_24075,3893.03
Order_No_18672,3869.07
Order_No_7833,3885.85
Order_No_9084,3867.41
Order_No_11596,3863.74
Order_No_10977,3920.62
Order_No_7261,3854.3
Order_No_380,3906.33
Order_No_17369,3856.25
Order_No_22984,3929.55
Order_No_21905,3775.41
Order_No_15515,3930.73
Order_No_15426,3916.07
Order_No_6549,3854.67
Order_No_15238,3863.74
Order_No_2433,3943.84
Order_No_18083,3863.74
Order_No_9621,3820.61
Order_No_8499,3940.33
Order_No_9073,3655.31
Order_No_12853,3922.06
Order_No_23266,3848.16
Order_No_14405,3839.66
Order_No_18499,3923.56
Order_No_23493,3865.23
Order_No_7079,3891.01
Order_No_4182,3920.62
Order_No_25009,3901.99
Order_No_8196,3760.19
Order_No_2274,3868.0
Order_No_26935,3852.68
Order_No_1237,3770.84
Order_No_8924,3947.8
Order_No_26255,3942.76
Order_No_20995,3933.32
Order_No_22833,3920.62
Order_No_7180,3677.75
Order_No_9866,3876.5
Order_No_26778,3703.63
Order_No_22857,3747.65
Order_No_22660,3894.14
Order_No_14475,3885.85
Order_No_14799,3804.92
Order_No_12813,3904.05
Order_No_7786,3872.77
Order_No_15245,3953.85
Order_No_25049,3961.88
Order_No_23161,3837.72
Order_No_16300,3940.48
Order_No_24973,3906.33
Order_No_13485,3948.69
Order_No_21191,3972.15
Order_No_1929,3906.33
Order_No_8098,3910.81
Order_No_5939,3895.73
Order_No_13578,3892.54
Order_No_7347,3741.41
Order_No_3494,3803.93
Order_No_19007,3862.7
Order_No_9769,3856.36
Order_No_26436,3934.2
Order_No_25480,3921.27
Order_No_23237,3863.74
Order_No_20579,3900.06
Order_No_28243,3895.73
Order_No_2832,4052.49
Order_No_3870,3850.95
Order_No_17832,3927.56
Order_No_5740,3874.82
Order_No_17103,3935.13
Order_No_27825,3861.72
Order_No_13786,3930.17
Order_No_24974,3920.62
Order_No_11769,3908.56
Order_No_18513,3944.67
Order_No_1776,3922.06
Order_No_23230,3847.5
Order_No_7645,3918.61
Order_No_10130,3898.28
Order_No_19147,3770.06
Order_No_27116,3920.62
Order_No_21929,3940.33
Order_No_21672,3817.55
Order_No_14929,3919.95
Order_No_11808,3787.9
Order_No_26156,3952.04
Order_No_6908,3778.01
Order_No_19807,3959.53
Order_No_12880,3726.73
Order_No_1547,3959.21
Order_No_10387,3858.97
Order_No_20876,3897.58
Order_No_8864,4007.42
Order_No_23664,3720.5
Order_No_12351,3944.27
Order_No_21917,3924.3
Order_No_11517,3930.73
Order_No_25755,3900.94
Order_No_1924,3920.62
Order_No_10052,3978.42
Order_No_15623,3898.28
Order_No_5801,3865.23
Order_No_1677,3856.29
Order_No_14791,3970.03
Order_No_10311,3918.61
Order_No_9095,3887.12
Order_No_20212,3920.09
Order_No_4631,3809.36
Order_No_27983,3877.88
Order_No_23690,3749.07
Order_No_9896,3865.23
Order_No_6419,3946.78
Order_No_27099,3954.99
Order_No_27128,3910.48
Order_No_8329,3878.32
Order_No_25476,3904.05
Order_No_25575,3883.99
Order_No_27199,3862.69
Order_No_6579,3898.28
Order_No_26967,3949.02
Order_No_11280,3743.35
Order_No_10660,3725.12
Order_No_20723,3846.01
Order_No_16228,3787.57
Order_No_3188,3851.02
Order_No_867,3849.5
Order_No_18462,3906.33
Order_No_20644,3996.81
Order_No_22927,3827.51
Order_No_27202,3812.45
Order_No_12583,3819.15
Order_No_9729,3898.28
Order_No_3328,3957.08
Order_No_8953,3843.68
Order_No_3074,3916.07
Order_No_20197,3891.71
Order_No_17047,3711.08
Order_No_25090,3954.99
Order_No_21314,3821.94
Order_No_10722,3686.84
Order_No_15717,3950.07
Order_No_23711,3885.85
Order_No_21659,3883.91
Order_No_20441,3920.62
Order_No_24581,3940.33
Order_No_6179,3945.18
Order_No_20815,3923.92
Order_No_2344,3865.23
Order_No_12902,3878.44
Order_No_135,3877.17
Order_No_26580,3865.23
Order_No_1751,3863.74
Order_No_9709,3837.72
Order_No_2501,3888.82
Order_No_17871,3940.33
Order_No_21452,3900.06
Order_No_7297,3867.41
Order_No_20542,3952.04
Order_No_1513,3830.32
Order_No_21071,3904.69
Order_No_24692,3917.99
Order_No_4871,3745.35
Order_No_7987,4021.32
Order_No_4878,3947.43
Order_No_26159,3946.78
Order_No_13162,3920.62
Order_No_519,3940.33
Order_No_21050,3877.49
Order_No_17446,3886.53
Order_No_9092,3887.6
Order_No_16340,3714.27
Order_No_21913,3867.41
Order_No_23243,3919.7
Order_No_23589,3783.1
Order_No_11532,3923.44
Order_No_21139,3983.06
Order_No_15387,3823.37
Order_No_5735,3906.33
Order_No_1905,3911.63
Order_No_27442,3800.73
Order_No_3439,3972.15
Order_No_2544,3905.0
Order_No_11152,3702.24
Order_No_27198,3682.92
Order_No_19472,3900.06
Order_No_13493,3883.7
Order_No_26088,3988.92
Order_No_10716,3780.66
Order_No_11549,3920.62
Order_No_3190,3920.6
Order_No_16876,3905.22
Order_No_16581,3890.67
Order_No_15873,3920.67
Order_No_16172,3918.61
Order_No_3225,3820.41
Order_No_17034,3883.05
Order_No_8072,3920.62
Order_No_6325,3867.1
Order_No_16052,3938.63
Order_No_4548,3856.26
Order_No_14533,3774.19
Order_No_1047,3786.6
Order_No_17723,3898.2
Order_No_6384,3757.19
Order_No_3254,3913.21
Order_No_1550,3873.27
Order_No_5515,3920.62
Order_No_25797,3865.23
Order_No_7796,3865.23
Order_No_27018,3896.71
Order_No_153,3929.55
Order_No_16842,3940.33
Order_No_24311,3823.9
Order_No_21793,3936.94
Order_No_15812,3865.23
Order_No_26485,3904.69
Order_No_4556,3878.54
Order_No_23866,3949.02
Order_No_13417,3907.98
