Order_No,Time from Pickup to Arrival
Order_No_85,1745.21
Order_No_25252,1383.13
Order_No_16007,2175.75
Order_No_10988,1249.94
Order_No_15321,2262.25
Order_No_16080,551.14
Order_No_11090,1349.59
Order_No_21090,1111.19
Order_No_1621,1677.33
Order_No_24456,2453.68
Order_No_5036,1532.48
Order_No_15675,2334.23
Order_No_5672,1621.05
Order_No_4333,239.38
Order_No_20768,1431.66
Order_No_12336,1612.31
Order_No_12293,1918.67
Order_No_6103,1429.21
Order_No_25920,939.04
Order_No_2159,1728.87
Order_No_13215,515.22
Order_No_15620,1919.62
Order_No_27406,1133.32
Order_No_3092,2755.02
Order_No_21088,615.27
Order_No_6448,1482.87
Order_No_23769,1286.25
Order_No_2640,1473.12
Order_No_19108,1777.73
Order_No_2796,2236.45
Order_No_16473,1402.09
Order_No_2754,1719.27
Order_No_2678,1547.79
Order_No_12053,2154.68
Order_No_17071,1401.24
Order_No_4656,1167.81
Order_No_27607,1543.6
Order_No_6709,1741.57
Order_No_25036,1401.47
Order_No_16694,754.0
Order_No_24366,2324.27
Order_No_9590,1920.66
Order_No_5658,1513.1
Order_No_13152,536.56
Order_No_27538,1118.24
Order_No_2782,1030.19
Order_No_1311,241.79
Order_No_10249,2602.06
Order_No_2624,2425.76
Order_No_27601,1139.87
Order_No_4252,1553.33
Order_No_22149,1938.07
Order_No_2699,2700.87
Order_No_12371,1814.36
Order_No_14848,1017.48
Order_No_10438,1594.26
Order_No_23513,1707.43
Order_No_9878,1518.5
Order_No_9218,1092.0
Order_No_28256,1749.74
Order_No_25676,797.81
Order_No_26922,1503.71
Order_No_7589,759.27
Order_No_124,1259.88
Order_No_14779,1514.62
Order_No_26218,1029.39
Order_No_19977,1201.24
Order_No_14440,1349.43
Order_No_9561,1189.66
Order_No_9009,1526.77
Order_No_20146,1205.02
Order_No_7718,1277.6
Order_No_16083,1309.3
Order_No_3126,847.5
Order_No_801,1314.72
Order_No_5373,1251.44
Order_No_7421,629.01
Order_No_602,2733.13
Order_No_9418,1416.79
Order_No_27144,1296.13
Order_No_16792,297.28
Order_No_21252,1685.38
Order_No_21129,1760.55
Order_No_18774,1960.26
Order_No_20974,1623.6
Order_No_5267,1087.96
Order_No_25107,1360.32
Order_No_611,2339.19
Order_No_13596,2090.24
Order_No_465,624.47
Order_No_2236,2443.96
Order_No_3411,573.64
Order_No_17613,927.59
Order_No_27381,1830.66
Order_No_26072,2016.09
Order_No_19414,1889.29
Order_No_21954,2526.25
Order_No_22538,1965.07
Order_No_10756,1863.9
Order_No_23756,1751.28
Order_No_3807,2129.15
Order_No_18694,1664.67
Order_No_27245,998.96
Order_No_12437,1114.38
Order_No_27751,1354.09
Order_No_22832,1637.15
Order_No_3904,1161.91
Order_No_5230,960.62
Order_No_13968,689.4
Order_No_23129,581.63
Order_No_25454,1540.12
Order_No_25963,1415.29
Order_No_13552,1343.05
Order_No_2495,1498.05
Order_No_5081,1514.81
Order_No_2922,1406.78
Order_No_2016,1464.07
Order_No_1104,1514.5
Order_No_27980,671.66
Order_No_26414,2377.58
Order_No_22882,2616.37
Order_No_18730,2508.73
Order_No_22573,1568.45
Order_No_3483,1496.79
Order_No_23613,1745.0
Order_No_13591,1536.23
Order_No_11271,1579.42
Order_No_26896,1750.57
Order_No_8184,828.31
Order_No_19027,2747.36
Order_No_1146,1602.69
Order_No_192,805.27
Order_No_14758,671.64
Order_No_23931,1384.44
Order_No_9924,1834.47
Order_No_21201,1222.98
Order_No_12726,1055.04
Order_No_25899,873.84
Order_No_26621,1704.68
Order_No_17483,1645.0
Order_No_2943,2107.0
Order_No_6923,1944.16
Order_No_181,2499.08
Order_No_19543,1608.24
Order_No_11022,1761.7
Order_No_16940,1808.14
Order_No_22316,1765.56
Order_No_24662,1431.79
Order_No_7034,1919.65
Order_No_13090,1494.99
Order_No_761,548.17
Order_No_25720,1340.18
Order_No_12467,2211.05
Order_No_16527,590.18
Order_No_15886,1532.2
Order_No_14129,1351.84
Order_No_22079,3362.31
Order_No_9552,1499.28
Order_No_28093,1097.07
Order_No_3167,1096.32
Order_No_18111,1141.91
Order_No_10981,929.64
Order_No_17959,3045.87
Order_No_19855,56.24
Order_No_21278,1284.04
Order_No_5819,2349.0
Order_No_26651,983.13
Order_No_6273,952.36
Order_No_15656,796.57
Order_No_22,2023.53
Order_No_17367,2684.97
Order_No_257,1530.87
Order_No_15175,3020.61
Order_No_546,2400.22
Order_No_20915,865.61
Order_No_22885,1694.42
Order_No_4613,2684.13
Order_No_5473,1042.18
Order_No_4698,716.92
Order_No_5638,1881.17
Order_No_20471,2179.44
Order_No_17954,1792.87
Order_No_14468,3069.93
Order_No_2968,1591.9
Order_No_24419,987.88
Order_No_7674,2449.47
Order_No_26560,531.02
Order_No_15611,932.5
Order_No_15085,2315.95
Order_No_1440,2431.06
Order_No_18237,1648.43
Order_No_8092,1622.48
Order_No_529,2053.8
Order_No_22717,1679.41
Order_No_3509,1346.9
Order_No_26201,1740.9
Order_No_20497,864.0
Order_No_12558,1860.76
Order_No_23463,829.15
Order_No_18978,2248.03
Order_No_5508,1510.48
Order_No_11317,533.65
Order_No_13632,662.43
Order_No_3751,1731.94
Order_No_27592,2354.04
Order_No_25276,2246.78
Order_No_18188,2259.14
Order_No_27593,1661.8
Order_No_2022,1537.88
Order_No_4713,796.04
Order_No_23001,1531.42
Order_No_9222,2147.56
Order_No_3417,1719.9
Order_No_3133,1107.17
Order_No_1571,1435.12
Order_No_14300,2174.85
Order_No_4825,1542.85
Order_No_26248,1657.14
Order_No_22868,1385.33
Order_No_793,1244.58
Order_No_891,2271.17
Order_No_6505,1113.67
Order_No_12415,1294.98
Order_No_5850,1565.46
Order_No_12144,1686.19
Order_No_7476,1870.27
Order_No_20096,2026.19
Order_No_13743,1519.54
Order_No_4724,2099.84
Order_No_13814,2284.26
Order_No_15469,1524.16
Order_No_5324,2021.53
Order_No_11383,2092.67
Order_No_11795,1669.33
Order_No_28131,1981.41
Order_No_9343,1983.51
Order_No_14195,1444.4
Order_No_2454,1925.88
Order_No_26609,849.93
Order_No_28252,1532.09
Order_No_23205,3055.39
Order_No_9462,1470.53
Order_No_5007,2064.24
Order_No_19715,1410.02
Order_No_18543,731.07
Order_No_4723,654.23
Order_No_8211,2370.58
Order_No_20360,1483.81
Order_No_24462,2904.92
Order_No_25386,790.73
Order_No_26627,1745.33
Order_No_26824,971.53
Order_No_16072,1745.36
Order_No_26274,1868.37
Order_No_24873,1551.81
Order_No_2196,1018.87
Order_No_6178,1719.89
Order_No_4860,1326.73
Order_No_15161,2634.74
Order_No_17712,1425.15
Order_No_19520,2259.91
Order_No_1723,1601.56
Order_No_8405,582.7
Order_No_15590,1908.22
Order_No_19280,2940.62
Order_No_19525,1791.89
Order_No_12356,1445.88
Order_No_22797,1399.56
Order_No_14572,1809.15
Order_No_24329,1239.65
Order_No_8204,1634.37
Order_No_24862,1433.19
Order_No_7993,1283.63
Order_No_25182,741.85
Order_No_26175,2397.9
Order_No_22936,1802.84
Order_No_9627,599.77
Order_No_21478,1465.28
Order_No_2713,1571.49
Order_No_12912,1390.12
Order_No_9733,1832.37
Order_No_27705,1299.78
Order_No_24072,1786.24
Order_No_6066,518.7
Order_No_23990,2313.02
Order_No_15876,1399.49
Order_No_9212,2115.88
Order_No_11773,2091.05
Order_No_17001,2698.88
Order_No_19824,1878.81
Order_No_7583,1819.75
Order_No_23644,1257.05
Order_No_27423,1710.1
Order_No_1309,1641.66
Order_No_5014,23.48
Order_No_27602,2865.07
Order_No_2683,1659.91
Order_No_16570,616.12
Order_No_5495,817.04
Order_No_11062,1363.9
Order_No_15357,949.39
Order_No_20901,1361.51
Order_No_3808,1854.68
Order_No_25818,2888.44
Order_No_3542,672.86
Order_No_22955,1757.22
Order_No_5028,2696.57
Order_No_13893,2212.69
Order_No_16106,1526.38
Order_No_7035,2902.87
Order_No_23600,1601.88
Order_No_10096,2070.59
Order_No_4422,1397.45
Order_No_10341,133.32
Order_No_4605,1646.72
Order_No_25427,724.9
Order_No_860,2161.97
Order_No_11938,446.26
Order_No_13777,2021.88
Order_No_19433,374.29
Order_No_7271,1901.67
Order_No_3128,1380.12
Order_No_24648,2246.71
Order_No_7965,1329.45
Order_No_23539,2887.63
Order_No_620,1909.13
Order_No_16350,1463.32
Order_No_13676,806.59
Order_No_20882,1335.74
Order_No_3166,2203.5
Order_No_3996,1778.16
Order_No_13507,821.33
Order_No_6049,1971.74
Order_No_11012,1776.31
Order_No_7826,2000.17
Order_No_11432,1444.77
Order_No_23548,1782.72
Order_No_7735,527.09
Order_No_2526,708.36
Order_No_2752,1230.86
Order_No_9824,1353.71
Order_No_1993,2610.34
Order_No_715,1444.31
Order_No_287,1625.39
Order_No_13954,2143.92
Order_No_25369,652.67
Order_No_21794,1155.07
Order_No_23016,1791.4
Order_No_27703,989.72
Order_No_22610,2089.9
Order_No_26104,1863.02
Order_No_9200,1286.2
Order_No_3963,1171.41
Order_No_24998,1057.22
Order_No_24952,1992.77
Order_No_16235,2199.21
Order_No_15692,1301.04
Order_No_1732,1222.85
Order_No_13963,1327.74
Order_No_25436,456.48
Order_No_12173,1370.69
Order_No_8096,1992.27
Order_No_16354,438.94
Order_No_4998,1779.74
Order_No_19767,986.92
Order_No_17583,1309.82
Order_No_20165,1774.06
Order_No_27413,2034.06
Order_No_18577,980.64
Order_No_27366,902.26
Order_No_2182,1417.73
Order_No_23384,1758.72
Order_No_23544,1364.98
Order_No_25780,1391.89
Order_No_24473,1212.8
Order_No_1017,1413.59
Order_No_4219,1565.74
Order_No_26712,1892.78
Order_No_12769,1308.86
Order_No_23300,2612.96
Order_No_12204,1591.17
Order_No_15798,544.52
Order_No_22980,1345.17
Order_No_7451,671.08
Order_No_22233,1671.71
Order_No_21329,1709.49
Order_No_3821,1608.7
Order_No_15311,1050.94
Order_No_2634,1061.12
Order_No_13267,1001.32
Order_No_18825,1881.68
Order_No_1226,1215.84
Order_No_23290,1714.91
Order_No_5187,1474.99
Order_No_24109,2746.44
Order_No_20780,593.49
Order_No_21195,1756.08
Order_No_20277,1368.89
Order_No_25197,526.66
Order_No_4300,563.51
Order_No_8640,2219.78
Order_No_7512,2369.27
Order_No_1820,2603.67
Order_No_18556,2155.37
Order_No_23927,1525.58
Order_No_8005,1686.55
Order_No_2549,1924.51
Order_No_27750,517.5
Order_No_24292,717.72
Order_No_6218,3000.26
Order_No_26297,522.46
Order_No_26382,1476.73
Order_No_2933,700.8
Order_No_1643,3507.03
Order_No_1795,1622.21
Order_No_19055,802.18
Order_No_16755,1865.07
Order_No_7552,1693.43
Order_No_954,1652.74
Order_No_13396,618.95
Order_No_272,496.82
Order_No_7526,1498.08
Order_No_7639,574.03
Order_No_362,1378.97
Order_No_11265,2356.7
Order_No_19991,1443.75
Order_No_2898,1886.69
Order_No_24041,1396.59
Order_No_9306,1919.95
Order_No_24256,2303.68
Order_No_3358,1264.24
Order_No_18458,1617.64
Order_No_24037,1379.25
Order_No_21745,1258.42
Order_No_24791,1729.82
Order_No_6329,589.55
Order_No_8694,1290.82
Order_No_27757,1048.14
Order_No_4758,1853.53
Order_No_14631,2461.14
Order_No_3434,1772.26
Order_No_13846,2309.79
Order_No_12622,1166.45
Order_No_9441,2438.87
Order_No_90,2355.97
Order_No_7946,2445.16
Order_No_1197,3652.8
Order_No_1201,2441.05
Order_No_23299,2377.28
Order_No_21272,1669.19
Order_No_23873,1345.62
Order_No_12427,1211.2
Order_No_22203,1874.17
Order_No_18445,1492.86
Order_No_26717,1521.16
Order_No_22256,1461.35
Order_No_18400,2358.62
Order_No_9350,1479.45
Order_No_19162,1460.67
Order_No_14922,770.24
Order_No_2131,1616.18
Order_No_23408,1488.05
Order_No_2149,1435.53
Order_No_10310,1718.78
Order_No_8168,1726.72
Order_No_2601,883.69
Order_No_13698,2944.47
Order_No_26624,2083.83
Order_No_27107,1292.64
Order_No_5323,1134.32
Order_No_22269,508.24
Order_No_21736,1347.44
Order_No_11521,1621.33
Order_No_22671,680.5
Order_No_7912,551.0
Order_No_5344,1334.64
Order_No_21928,1215.56
Order_No_7074,678.74
Order_No_13915,2505.54
Order_No_24101,1987.48
Order_No_18299,1166.87
Order_No_15816,859.57
Order_No_24483,540.52
Order_No_20072,2717.47
Order_No_14156,1912.7
Order_No_18214,551.99
Order_No_18224,2810.38
Order_No_11799,1758.23
Order_No_22357,1359.57
Order_No_25600,2236.1
Order_No_8407,784.78
Order_No_6064,1164.77
Order_No_6036,1929.59
Order_No_9128,956.56
Order_No_1426,1664.38
Order_No_19831,956.78
Order_No_28105,2301.88
Order_No_24585,3225.74
Order_No_23807,2128.69
Order_No_24697,1833.81
Order_No_19103,1526.92
Order_No_6192,2492.98
Order_No_24346,1591.37
Order_No_9862,1567.55
Order_No_24734,1891.12
Order_No_18189,1121.1
Order_No_27172,2814.26
Order_No_14011,1561.79
Order_No_20671,3019.19
Order_No_17099,1476.22
Order_No_22897,1586.4
Order_No_22494,2461.1
Order_No_4077,1477.55
Order_No_21220,1359.49
Order_No_13220,1997.84
Order_No_19174,1981.83
Order_No_18713,581.25
Order_No_21298,753.54
Order_No_10814,1101.92
Order_No_23640,1219.15
Order_No_12642,1989.32
Order_No_14796,3044.77
Order_No_6235,1332.81
Order_No_17745,1629.99
Order_No_22977,2160.59
Order_No_13495,2557.0
Order_No_28033,488.34
Order_No_2273,863.78
Order_No_22178,2532.65
Order_No_23625,2390.12
Order_No_10849,2300.9
Order_No_26443,1454.49
Order_No_20259,2706.44
Order_No_15020,630.23
Order_No_20222,1838.9
Order_No_1227,550.55
Order_No_14684,1450.28
Order_No_7219,876.69
Order_No_23991,1566.77
Order_No_3544,1573.79
Order_No_12140,1502.85
Order_No_16428,1801.26
Order_No_24237,1068.58
Order_No_20812,1474.52
Order_No_17969,1205.59
Order_No_7106,1527.56
Order_No_25181,1303.63
Order_No_20059,2109.34
Order_No_11464,1636.1
Order_No_19530,519.97
Order_No_7266,1490.63
Order_No_14776,1489.94
Order_No_8187,1685.72
Order_No_11058,641.19
Order_No_24929,1845.42
Order_No_14431,1257.95
Order_No_23643,1606.81
Order_No_5633,1722.02
Order_No_21622,625.1
Order_No_1008,1351.8
Order_No_8970,1668.02
Order_No_16328,1124.48
Order_No_5604,640.67
Order_No_23474,1286.59
Order_No_10688,1379.12
Order_No_18491,616.56
Order_No_20857,1517.27
Order_No_28176,1500.53
Order_No_13933,1026.61
Order_No_21397,1664.46
Order_No_27085,1856.26
Order_No_9860,2146.67
Order_No_19842,1668.25
Order_No_2690,1208.69
Order_No_13189,1389.15
Order_No_21567,1810.68
Order_No_26409,1492.6
Order_No_13863,3333.48
Order_No_4153,1236.79
Order_No_27691,1956.14
Order_No_11007,1456.94
Order_No_22244,2106.41
Order_No_1004,1504.46
Order_No_27383,1363.64
Order_No_2127,1179.35
Order_No_18020,2490.45
Order_No_8516,1434.9
Order_No_10405,1758.67
Order_No_1078,1498.74
Order_No_11513,1625.69
Order_No_12856,1520.81
Order_No_11810,426.72
Order_No_23272,1594.28
Order_No_20209,1455.95
Order_No_12748,1448.07
Order_No_12539,1373.9
Order_No_5529,1669.4
Order_No_2518,858.31
Order_No_21137,765.48
Order_No_27969,1684.71
Order_No_23008,1297.44
Order_No_5583,1374.09
Order_No_4761,1738.6
Order_No_9669,1751.99
Order_No_24806,1393.94
Order_No_18985,1852.19
Order_No_12565,2734.37
Order_No_9560,491.26
Order_No_18862,1026.64
Order_No_4922,1431.1
Order_No_21441,1469.06
Order_No_9159,1545.34
Order_No_9022,2700.95
Order_No_27049,1643.16
Order_No_26486,1970.94
Order_No_4097,1558.65
Order_No_23139,998.01
Order_No_25363,925.56
Order_No_26892,512.33
Order_No_3469,760.53
Order_No_23231,1701.36
Order_No_15424,2439.6
Order_No_19610,2610.59
Order_No_24926,684.81
Order_No_637,565.35
Order_No_27648,1260.11
Order_No_25227,2167.13
Order_No_9982,1567.66
Order_No_4345,2028.78
Order_No_8175,974.27
Order_No_2570,909.26
Order_No_3236,1482.88
Order_No_19276,543.19
Order_No_3115,2041.22
Order_No_2920,2493.93
Order_No_25352,2306.77
Order_No_27839,1418.32
Order_No_9256,1481.78
Order_No_482,1537.77
Order_No_13576,347.45
Order_No_19782,1630.81
Order_No_22117,1399.8
Order_No_3924,1843.99
Order_No_16930,2622.27
Order_No_9752,1392.87
Order_No_18856,1352.73
Order_No_1465,1574.25
Order_No_2207,2494.81
Order_No_26647,556.77
Order_No_9598,2369.74
Order_No_6136,1400.49
Order_No_20868,2845.31
Order_No_11640,1175.59
Order_No_21036,1421.17
Order_No_9937,2725.14
Order_No_1938,1564.03
Order_No_14352,3593.79
Order_No_8111,1610.3
Order_No_1288,2249.59
Order_No_17199,2745.54
Order_No_24205,436.72
Order_No_15545,1850.04
Order_No_8149,1523.78
Order_No_10383,2030.39
Order_No_7098,2205.79
Order_No_13355,2846.21
Order_No_26792,949.62
Order_No_13673,2212.54
Order_No_19983,1698.7
Order_No_23886,1818.52
Order_No_17985,524.23
Order_No_13813,650.5
Order_No_21233,1881.44
Order_No_40,1072.63
Order_No_15654,1759.76
Order_No_24330,778.34
Order_No_6840,1336.19
Order_No_19400,2320.43
Order_No_6424,2250.92
Order_No_0,1576.56
Order_No_1948,2288.21
Order_No_14959,1625.76
Order_No_15036,985.48
Order_No_6783,2084.57
Order_No_19301,1468.98
Order_No_19236,1663.9
Order_No_20758,1550.7
Order_No_20276,1023.26
Order_No_23465,542.52
Order_No_23480,1276.79
Order_No_10219,2334.59
Order_No_23825,1156.83
Order_No_21537,2121.76
Order_No_14307,904.6
Order_No_12599,1446.61
Order_No_20086,710.02
Order_No_16151,2142.96
Order_No_19898,1247.59
Order_No_5079,1322.53
Order_No_5214,1338.58
Order_No_2073,3511.94
Order_No_9998,1164.8
Order_No_7108,1482.94
Order_No_15679,1429.54
Order_No_24154,1379.28
Order_No_22713,1452.4
Order_No_11668,1901.66
Order_No_4660,1454.81
Order_No_14109,1526.0
Order_No_25088,1835.29
Order_No_16572,574.27
Order_No_10080,1569.88
Order_No_3932,1312.79
Order_No_18616,1467.35
Order_No_19394,3097.35
Order_No_16721,483.36
Order_No_24724,1540.28
Order_No_11295,1063.12
Order_No_9978,1990.94
Order_No_26105,572.61
Order_No_1112,1348.8
Order_No_18747,2812.16
Order_No_21720,2070.51
Order_No_152,1208.85
Order_No_26186,1994.65
Order_No_12831,2418.49
Order_No_13821,888.73
Order_No_653,2051.69
Order_No_5489,495.11
Order_No_17245,1568.49
Order_No_22849,2284.54
Order_No_19745,879.24
Order_No_20148,1523.29
Order_No_20574,1046.56
Order_No_459,1896.01
Order_No_14453,1098.35
Order_No_1356,1588.29
Order_No_15141,1271.37
Order_No_25880,1424.11
Order_No_25118,1743.6
Order_No_12977,1230.15
Order_No_6639,1070.41
Order_No_19810,530.44
Order_No_17504,1396.81
Order_No_399,1636.71
Order_No_13027,2469.02
Order_No_7193,2098.83
Order_No_1115,1375.77
Order_No_14790,2601.53
Order_No_27724,1947.37
Order_No_15235,4005.19
Order_No_24075,1607.69
Order_No_18672,2637.26
Order_No_7833,1011.26
Order_No_9084,1634.57
Order_No_11596,1075.51
Order_No_10977,1856.62
Order_No_7261,2212.82
Order_No_380,1124.33
Order_No_17369,2481.49
Order_No_22984,1923.26
Order_No_21905,1909.77
Order_No_15515,487.59
Order_No_15426,1291.34
Order_No_6549,2286.7
Order_No_15238,2028.74
Order_No_2433,2187.83
Order_No_18083,2108.15
Order_No_9621,758.49
Order_No_8499,2069.79
Order_No_9073,2017.72
Order_No_12853,2550.0
Order_No_23266,2498.94
Order_No_14405,1767.88
Order_No_18499,722.64
Order_No_23493,1373.78
Order_No_7079,1925.81
Order_No_4182,1468.69
Order_No_25009,1412.3
Order_No_8196,921.35
Order_No_2274,1913.28
Order_No_26935,2128.52
Order_No_1237,2280.62
Order_No_8924,2843.79
Order_No_26255,1236.77
Order_No_20995,2304.22
Order_No_22833,1967.09
Order_No_7180,1304.74
Order_No_9866,1219.37
Order_No_26778,568.76
Order_No_22857,1305.19
Order_No_22660,1410.46
Order_No_14475,1555.09
Order_No_14799,2531.13
Order_No_12813,552.52
Order_No_7786,614.33
Order_No_15245,1339.27
Order_No_25049,755.44
Order_No_23161,2441.1
Order_No_16300,789.73
Order_No_24973,1019.42
Order_No_13485,1247.25
Order_No_21191,1716.1
Order_No_1929,2344.43
Order_No_8098,2249.52
Order_No_5939,1946.66
Order_No_13578,1652.97
Order_No_7347,1842.21
Order_No_3494,1621.51
Order_No_19007,1483.3
Order_No_9769,1446.81
Order_No_26436,2072.01
Order_No_25480,854.4
Order_No_23237,1497.86
Order_No_20579,1517.55
Order_No_28243,2599.8
Order_No_2832,416.38
Order_No_3870,691.62
Order_No_17832,2351.7
Order_No_5740,1445.54
Order_No_17103,1061.35
Order_No_27825,1711.6
Order_No_13786,3255.89
Order_No_24974,829.72
Order_No_11769,734.96
Order_No_18513,1004.68
Order_No_1776,1031.88
Order_No_23230,912.53
Order_No_7645,1481.97
Order_No_10130,2058.45
Order_No_19147,556.12
Order_No_27116,1227.53
Order_No_21929,1656.21
Order_No_21672,2067.15
Order_No_14929,1827.83
Order_No_11808,2648.12
Order_No_26156,2001.97
Order_No_6908,909.97
Order_No_19807,629.38
Order_No_12880,1989.38
Order_No_1547,2056.2
Order_No_10387,951.18
Order_No_20876,547.93
Order_No_8864,1180.97
Order_No_23664,768.98
Order_No_12351,2185.4
Order_No_21917,1647.56
Order_No_11517,757.26
Order_No_25755,2472.69
Order_No_1924,1475.2
Order_No_10052,939.34
Order_No_15623,1340.73
Order_No_5801,2513.1
Order_No_1677,1379.42
Order_No_14791,1497.67
Order_No_10311,1703.01
Order_No_9095,1404.18
Order_No_20212,1565.67
Order_No_4631,1488.27
Order_No_27983,631.86
Order_No_23690,1509.86
Order_No_9896,1656.81
Order_No_6419,702.81
Order_No_27099,2345.71
Order_No_27128,1407.43
Order_No_8329,1624.27
Order_No_25476,557.76
Order_No_25575,2676.32
Order_No_27199,228.65
Order_No_6579,2014.6
Order_No_26967,2077.7
Order_No_11280,545.08
Order_No_10660,1248.49
Order_No_20723,1656.49
Order_No_16228,1070.73
Order_No_3188,1447.19
Order_No_867,1521.94
Order_No_18462,1299.74
Order_No_20644,2332.07
Order_No_22927,507.8
Order_No_27202,1834.27
Order_No_12583,1390.65
Order_No_9729,1947.68
Order_No_3328,1560.49
Order_No_8953,2598.2
Order_No_3074,1453.29
Order_No_20197,1742.64
Order_No_17047,1991.13
Order_No_25090,938.63
Order_No_21314,1653.24
Order_No_10722,1601.83
Order_No_15717,1990.28
Order_No_23711,2672.02
Order_No_21659,1926.89
Order_No_20441,1742.8
Order_No_24581,1264.17
Order_No_6179,1558.41
Order_No_20815,1157.67
Order_No_2344,412.9
Order_No_12902,1616.02
Order_No_135,98.76
Order_No_26580,1924.71
Order_No_1751,1514.35
Order_No_9709,1350.6
Order_No_2501,1250.51
Order_No_17871,830.37
Order_No_21452,33.9
Order_No_7297,1519.02
Order_No_20542,1187.93
Order_No_1513,1355.41
Order_No_21071,2037.69
Order_No_24692,2939.73
Order_No_4871,2280.74
Order_No_7987,1979.84
Order_No_4878,1573.08
Order_No_26159,2389.92
Order_No_13162,1443.84
Order_No_519,2150.02
Order_No_21050,854.34
Order_No_17446,1569.93
Order_No_9092,1170.59
Order_No_16340,1899.02
Order_No_21913,1801.22
Order_No_23243,1654.83
Order_No_23589,121.07
Order_No_11532,1105.65
Order_No_21139,1118.13
Order_No_15387,1465.94
Order_No_5735,770.57
Order_No_1905,2380.69
Order_No_27442,1328.2
Order_No_3439,1922.72
Order_No_2544,1153.99
Order_No_11152,1523.61
Order_No_27198,2460.4
Order_No_19472,1210.46
Order_No_13493,1268.96
Order_No_26088,1845.85
Order_No_10716,510.93
Order_No_11549,916.46
Order_No_3190,1134.68
Order_No_16876,2029.12
Order_No_16581,3699.32
Order_No_15873,1982.65
Order_No_16172,1957.49
Order_No_3225,3180.6
Order_No_17034,944.94
Order_No_8072,1750.47
Order_No_6325,1492.53
Order_No_16052,1769.02
Order_No_4548,1139.37
Order_No_14533,696.36
Order_No_1047,2088.67
Order_No_17723,574.63
Order_No_6384,447.91
Order_No_3254,2608.24
Order_No_1550,517.99
Order_No_5515,1609.3
Order_No_25797,1366.26
Order_No_7796,1649.81
Order_No_27018,3043.27
Order_No_153,1247.69
Order_No_16842,556.29
Order_No_24311,1886.98
Order_No_21793,1387.44
Order_No_15812,2107.54
Order_No_26485,1780.67
Order_No_4556,1151.37
Order_No_23866,1501.51
Order_No_13417,2746.77
Order_No_665,2624.46
Order_No_24545,1430.29
Order_No_18576,3426.0
Order_No_25287,1365.27
Order_No_26576,2275.89
Order_No_17256,1026.5
Order_No_20509,2273.68
Order_No_17571,2323.6
Order_No_15252,1762.11
Order_No_9281,1214.24
Order_No_3262,1541.73
Order_No_2862,1276.22
Order_No_15958,22.86
Order_No_20407,1359.37
Order_No_15905,1411.27
