Order_No,Time from Pickup to Arrival
Order_No_6576,1766.8730516433716
Order_No_23150,1920.6357460021973
Order_No_12488,1787.50239944458
Order_No_14209,963.8514318466187
Order_No_14944,1764.8230361938477
Order_No_105,1584.0684604644775
Order_No_6400,2224.068579673767
Order_No_23670,905.6469593048096
Order_No_11927,2133.91259765625
Order_No_672,2021.982717514038
Order_No_24305,1343.3896913528442
Order_No_23438,429.87091732025146
Order_No_11297,2719.6874294281006
Order_No_25875,840.8262128829956
Order_No_2483,1633.4974031448364
Order_No_22525,2385.7753009796143
Order_No_85,1580.9871091842651
Order_No_25252,1162.0204496383667
Order_No_16007,2181.185612678528
Order_No_10988,1382.125636100769
Order_No_15321,2124.5588483810425
Order_No_16080,645.0086889266968
Order_No_11090,1006.1030683517456
Order_No_21090,1374.8594751358032
Order_No_1621,1450.2980422973633
Order_No_24456,1648.6112833023071
Order_No_5036,1302.0342454910278
Order_No_15675,1950.181342124939
Order_No_5672,1256.2454681396484
Order_No_4333,469.2653388977051
Order_No_20768,1217.4486961364746
Order_No_12336,1632.1586027145386
Order_No_12293,1005.2803354263306
Order_No_6103,1262.1391983032227
Order_No_25920,568.8086681365967
Order_No_2159,1647.033826828003
Order_No_13215,889.5583906173706
Order_No_15620,1893.6804866790771
Order_No_27406,-47.72238826751709
Order_No_3092,3078.041470527649
Order_No_21088,771.9697637557983
Order_No_6448,757.8972845077515
Order_No_23769,1462.7340564727783
Order_No_2640,1369.0253772735596
Order_No_19108,1797.5612421035767
Order_No_2796,2133.843680381775
Order_No_16473,1594.5445203781128
Order_No_2754,1116.2870435714722
Order_No_2678,1483.3721780776978
Order_No_12053,1880.2519493103027
Order_No_17071,1318.4941492080688
Order_No_4656,1231.901307106018
Order_No_27607,1768.0510540008545
Order_No_6709,1665.911485671997
Order_No_25036,1229.3012962341309
Order_No_16694,869.9538869857788
Order_No_24366,2434.511058807373
Order_No_9590,1958.829689025879
Order_No_5658,1756.9738721847534
Order_No_13152,600.250337600708
Order_No_27538,1050.7406358718872
Order_No_2782,1069.3915300369263
Order_No_1311,-52.56509208679199
Order_No_10249,2321.278534889221
Order_No_2624,2113.1596841812134
Order_No_27601,1434.4356527328491
Order_No_4252,1608.072699546814
Order_No_22149,1606.8747854232788
Order_No_2699,2785.755232810974
Order_No_12371,1607.475975036621
Order_No_14848,932.5788669586182
Order_No_10438,1598.2554006576538
Order_No_23513,1707.5369491577148
Order_No_9878,1294.7193403244019
Order_No_9218,1285.7239599227905
Order_No_28256,1750.5356578826904
Order_No_25676,986.0798063278198
Order_No_26922,1588.383231163025
Order_No_7589,1038.1859502792358
Order_No_124,2053.063956260681
Order_No_14779,1290.939317703247
Order_No_26218,1302.203363418579
Order_No_19977,1212.508719444275
Order_No_14440,1246.372778892517
Order_No_9561,1297.6714181900024
Order_No_9009,957.7865438461304
Order_No_20146,1992.8654108047485
Order_No_7718,1523.1832580566406
Order_No_16083,1135.0095119476318
Order_No_3126,1054.2007627487183
Order_No_801,-923.3815107345581
Order_No_5373,1527.299352645874
Order_No_7421,548.5023622512817
Order_No_602,2271.74685382843
Order_No_9418,1494.2242879867554
Order_No_27144,1509.329155921936
Order_No_16792,815.6245756149292
Order_No_21252,1494.4020471572876
Order_No_21129,1632.0205602645874
Order_No_18774,1749.8840589523315
Order_No_20974,1508.5492420196533
Order_No_5267,886.447527885437
Order_No_25107,1278.434739112854
Order_No_611,2334.821427345276
Order_No_13596,1923.1337270736694
Order_No_465,649.3973226547241
Order_No_2236,2379.127426147461
Order_No_3411,666.0665044784546
Order_No_17613,1360.6261110305786
Order_No_27381,2046.1738557815552
Order_No_26072,1418.480969429016
Order_No_19414,2240.476674079895
Order_No_21954,2383.5328493118286
Order_No_22538,1886.7316207885742
Order_No_10756,1725.5053253173828
Order_No_23756,1539.596025466919
Order_No_3807,2173.9122591018677
Order_No_18694,1629.4679317474365
Order_No_27245,1121.5187482833862
Order_No_12437,784.6246423721313
Order_No_27751,1432.726858139038
Order_No_22832,1303.391448020935
Order_No_3904,1204.2921447753906
Order_No_5230,965.5904150009155
Order_No_13968,1122.689621925354
Order_No_23129,678.0415420532227
Order_No_25454,1661.5088176727295
Order_No_25963,1582.7053003311157
Order_No_13552,1460.9229364395142
Order_No_2495,1401.960862159729
Order_No_5081,1114.8189764022827
Order_No_2922,1302.6159629821777
Order_No_2016,1594.5941133499146
Order_No_1104,1637.6689538955688
Order_No_27980,915.1440725326538
Order_No_26414,1969.6103353500366
Order_No_22882,2300.544125556946
Order_No_18730,2293.7775087356567
Order_No_22573,1427.4043817520142
Order_No_3483,1198.332636833191
Order_No_23613,1384.5250940322876
Order_No_13591,1727.2054319381714
Order_No_11271,1339.2373037338257
Order_No_26896,1601.118257522583
Order_No_8184,1032.514531135559
Order_No_19027,2940.793830871582
Order_No_1146,1017.6500005722046
Order_No_192,1121.6199712753296
Order_No_14758,641.7799615859985
Order_No_23931,1001.7241535186768
Order_No_9924,1966.0168914794922
Order_No_21201,1361.74889087677
Order_No_12726,668.6928396224976
Order_No_25899,683.1183137893677
Order_No_26621,1468.5995435714722
Order_No_17483,1557.8957605361938
Order_No_2943,1940.0553331375122
Order_No_6923,1524.6605606079102
Order_No_181,2258.4514303207397
Order_No_19543,1704.9727907180786
Order_No_11022,1953.554684638977
Order_No_16940,1799.2878007888794
Order_No_22316,1783.289665222168
Order_No_24662,1558.129831314087
Order_No_7034,1893.664610862732
Order_No_13090,1425.5359754562378
Order_No_761,784.4014387130737
Order_No_25720,1219.7494173049927
Order_No_12467,2079.6048517227173
Order_No_16527,549.6591711044312
Order_No_15886,1518.1987237930298
Order_No_14129,1014.8782329559326
Order_No_22079,3340.0979013442993
Order_No_9552,1315.5755138397217
Order_No_28093,1069.1070928573608
Order_No_3167,1281.9422645568848
Order_No_18111,989.9018640518188
Order_No_10981,1062.1434383392334
Order_No_17959,2610.870913505554
Order_No_19855,66.54573154449463
Order_No_21278,1625.1954641342163
Order_No_5819,2028.4711446762085
Order_No_26651,951.8701610565186
Order_No_6273,1003.7641096115112
Order_No_15656,1228.4216403961182
Order_No_22,2425.288396835327
Order_No_17367,2548.5736360549927
Order_No_257,1506.2030057907104
Order_No_15175,2181.142607688904
Order_No_546,2204.4797163009644
Order_No_20915,1038.3481931686401
Order_No_22885,1734.4789295196533
Order_No_4613,2516.1882247924805
Order_No_5473,1256.8450365066528
Order_No_4698,940.334493637085
Order_No_5638,1989.6678771972656
Order_No_20471,2593.7366275787354
Order_No_17954,1274.6257438659668
Order_No_14468,3400.6158952713013
Order_No_2968,1606.0154333114624
Order_No_24419,1148.8514566421509
Order_No_7674,2351.2782125473022
Order_No_26560,718.3716268539429
Order_No_15611,1293.05339717865
Order_No_15085,2356.020390510559
Order_No_1440,2377.66996383667
Order_No_18237,1697.1394090652466
Order_No_8092,1779.2925701141357
Order_No_529,1923.9440755844116
Order_No_22717,1801.9218788146973
Order_No_3509,1422.873839378357
Order_No_26201,1732.128342628479
Order_No_20497,1261.5855321884155
Order_No_12558,1890.0747032165527
Order_No_23463,1001.1568288803101
Order_No_18978,2471.6640882492065
Order_No_5508,1759.0424375534058
Order_No_11317,754.1432247161865
Order_No_13632,835.5104312896729
Order_No_3751,1800.8285655975342
Order_No_27592,2739.396595954895
Order_No_25276,2123.550036430359
Order_No_18188,1825.5665559768677
Order_No_27593,1670.9700231552124
Order_No_2022,1348.2511339187622
Order_No_4713,920.290319442749
Order_No_23001,1330.311469078064
Order_No_9222,1775.8952054977417
Order_No_3417,1629.6337490081787
Order_No_3133,1120.9468336105347
Order_No_1571,1348.3715734481812
Order_No_14300,2278.2436780929565
Order_No_4825,1638.0223531723022
Order_No_26248,1509.3292589187622
Order_No_22868,1336.0618019104004
Order_No_793,1299.414855003357
Order_No_891,2181.7632217407227
Order_No_6505,1235.0109300613403
Order_No_12415,1203.455002784729
Order_No_5850,1459.1480703353882
Order_No_12144,1388.3302631378174
Order_No_7476,1877.7962522506714
Order_No_20096,2366.3360595703125
Order_No_13743,1491.8342351913452
Order_No_4724,1836.9850912094116
Order_No_13814,1672.335473060608
Order_No_15469,1678.2426271438599
Order_No_5324,1961.0969886779785
Order_No_11383,1845.0245714187622
Order_No_11795,1277.9223728179932
Order_No_28131,1780.4803304672241
Order_No_9343,1747.128402709961
Order_No_14195,1221.2234582901
Order_No_2454,1983.5675706863403
Order_No_26609,1134.3169412612915
Order_No_28252,1887.4978485107422
Order_No_23205,2419.899444580078
Order_No_9462,1772.236138343811
Order_No_5007,2319.389266014099
Order_No_19715,1246.146728515625
Order_No_18543,1129.1882524490356
Order_No_4723,579.1815118789673
Order_No_8211,2411.872791290283
Order_No_20360,1421.8658838272095
Order_No_24462,2971.0541286468506
Order_No_25386,810.6804294586182
Order_No_26627,2343.382734298706
Order_No_26824,1115.2032175064087
Order_No_16072,1911.3207159042358
Order_No_26274,1874.4259033203125
Order_No_24873,1780.5911493301392
Order_No_2196,1020.7393999099731
Order_No_6178,1559.4304504394531
Order_No_4860,1154.014102935791
Order_No_15161,2554.777279853821
Order_No_17712,1320.938416481018
Order_No_19520,2453.798936843872
Order_No_1723,1462.567219734192
Order_No_8405,813.4169359207153
Order_No_15590,1450.0186109542847
Order_No_19280,2760.954529762268
Order_No_19525,2268.556496620178
Order_No_12356,1372.5950899124146
Order_No_22797,1625.2590579986572
Order_No_14572,1548.060778617859
Order_No_24329,1437.1240253448486
Order_No_8204,1521.683798789978
Order_No_24862,1486.2858438491821
Order_No_7993,1072.9854831695557
Order_No_25182,816.1494626998901
Order_No_26175,2556.1621103286743
Order_No_22936,1628.940733909607
Order_No_9627,805.7982864379883
Order_No_21478,1294.519253730774
Order_No_2713,1393.929118156433
Order_No_12912,1236.785327911377
Order_No_9733,1558.5705003738403
Order_No_27705,1558.5744466781616
Order_No_24072,1277.3872995376587
Order_No_6066,425.4786310195923
Order_No_23990,2565.690573692322
Order_No_15876,1283.9800720214844
Order_No_9212,2111.574620246887
Order_No_11773,2329.740613937378
Order_No_17001,2603.5259523391724
Order_No_19824,1521.7133321762085
Order_No_7583,2086.9834413528442
Order_No_23644,1209.536250114441
Order_No_27423,1845.4189004898071
Order_No_1309,1878.6715564727783
Order_No_5014,-66.53315830230713
Order_No_27602,2671.8654766082764
Order_No_2683,1646.1334238052368
Order_No_16570,960.4070110321045
Order_No_5495,982.7202978134155
Order_No_11062,1535.6026735305786
Order_No_15357,766.7392778396606
Order_No_20901,1726.9992046356201
Order_No_3808,1727.4396505355835
Order_No_25818,2472.338505744934
Order_No_3542,762.2622022628784
Order_No_22955,1660.613748550415
Order_No_5028,2365.8715982437134
Order_No_13893,2135.046522140503
Order_No_16106,1356.8114709854126
Order_No_7035,2799.4267902374268
Order_No_23600,1276.4485635757446
Order_No_10096,2265.076971054077
Order_No_4422,1471.692416191101
Order_No_10341,607.5180501937866
Order_No_4605,1274.593279838562
Order_No_25427,998.7382793426514
Order_No_860,2276.7603731155396
Order_No_11938,741.2952241897583
Order_No_13777,2087.334807395935
Order_No_19433,533.849684715271
Order_No_7271,1779.1292524337769
Order_No_3128,1165.4854173660278
Order_No_24648,2065.264581680298
Order_No_7965,1238.160943031311
Order_No_23539,2626.95143699646
Order_No_620,1822.1056261062622
Order_No_16350,1336.8002662658691
Order_No_13676,1114.915783882141
Order_No_20882,1065.9608602523804
Order_No_3166,2346.8467264175415
Order_No_3996,1306.1711435317993
Order_No_13507,842.6187515258789
Order_No_6049,1729.7645044326782
Order_No_11012,1592.3803567886353
Order_No_7826,1012.7842016220093
Order_No_11432,1954.9678812026978
Order_No_23548,1772.7853965759277
Order_No_7735,673.7516889572144
Order_No_2526,1040.6385641098022
Order_No_2752,1029.432801246643
Order_No_9824,1309.0221004486084
Order_No_1993,2583.5586013793945
Order_No_715,1421.6929998397827
Order_No_287,1580.4264974594116
Order_No_13954,2255.2565603256226
Order_No_25369,886.329592704773
Order_No_21794,1107.9958791732788
Order_No_23016,1810.5730638504028
Order_No_27703,1166.6485147476196
Order_No_22610,2088.277081489563
Order_No_26104,1909.5507707595825
Order_No_9200,1359.9501237869263
Order_No_3963,948.2426128387451
Order_No_24998,1308.251459121704
Order_No_24952,1963.4268617630005
Order_No_16235,2247.873200416565
Order_No_15692,1046.9839305877686
Order_No_1732,870.7587308883667
Order_No_13963,1155.3269186019897
Order_No_25436,1085.3849439620972
Order_No_12173,1493.4021348953247
Order_No_8096,1831.7297143936157
Order_No_16354,997.5816087722778
Order_No_4998,1524.6047058105469
Order_No_19767,1101.6446113586426
Order_No_17583,1543.3238039016724
Order_No_20165,1751.2106199264526
Order_No_27413,2486.1662607192993
Order_No_18577,1029.4293203353882
Order_No_27366,959.3407506942749
Order_No_2182,1289.3512334823608
Order_No_23384,1684.771180152893
Order_No_23544,1062.8679084777832
Order_No_25780,1814.8629007339478
Order_No_24473,1489.751976966858
Order_No_1017,1879.4853591918945
Order_No_4219,1070.7756853103638
Order_No_26712,1831.6349601745605
Order_No_12769,1250.3582773208618
Order_No_23300,2726.4830827713013
Order_No_12204,1947.0699129104614
Order_No_15798,404.0949125289917
Order_No_22980,1029.8509531021118
Order_No_7451,865.8712606430054
Order_No_22233,1441.2730588912964
Order_No_21329,1517.2242002487183
Order_No_3821,1443.7719888687134
Order_No_15311,1195.7664308547974
Order_No_2634,1050.1093244552612
Order_No_13267,1158.4810400009155
Order_No_18825,1716.9373254776
Order_No_1226,1204.1771364212036
Order_No_23290,1351.7763166427612
Order_No_5187,1655.7209272384644
Order_No_24109,2778.0397481918335
Order_No_20780,885.5509519577026
Order_No_21195,1496.5648984909058
Order_No_20277,1240.2102680206299
Order_No_25197,371.9534559249878
Order_No_4300,603.8789415359497
Order_No_8640,2389.4808320999146
Order_No_7512,3080.642080307007
Order_No_1820,2129.712631225586
Order_No_18556,2635.471594810486
Order_No_23927,1947.1359281539917
Order_No_8005,1552.9002389907837
Order_No_2549,1611.7461156845093
Order_No_27750,653.6545782089233
Order_No_24292,941.8146886825562
Order_No_6218,2313.5992498397827
Order_No_26297,878.2562780380249
Order_No_26382,1709.3300590515137
Order_No_2933,40.92271900177002
Order_No_1643,3887.080331802368
Order_No_1795,1545.3634281158447
Order_No_19055,1263.1714239120483
Order_No_16755,1833.477864265442
Order_No_7552,1142.0787439346313
Order_No_954,1515.2924671173096
Order_No_13396,657.7358512878418
Order_No_272,822.862714767456
Order_No_7526,1268.7978649139404
Order_No_7639,899.7319107055664
Order_No_362,1364.5670919418335
Order_No_11265,2089.698697090149
Order_No_19991,1510.4533967971802
Order_No_2898,1711.6578283309937
Order_No_24041,1989.5048274993896
Order_No_9306,1620.0624914169312
Order_No_24256,2706.260347366333
Order_No_3358,1150.6485614776611
Order_No_18458,1799.6570253372192
Order_No_24037,1036.9379453659058
Order_No_21745,1472.8511629104614
Order_No_24791,2110.4296646118164
Order_No_6329,684.7695646286011
Order_No_8694,982.0842733383179
Order_No_27757,1260.7021341323853
Order_No_4758,2012.7592639923096
Order_No_14631,2014.0017671585083
Order_No_3434,1929.7314615249634
Order_No_13846,2369.5747089385986
Order_No_12622,1136.6820497512817
Order_No_9441,2823.5839309692383
Order_No_90,2594.9431829452515
Order_No_7946,2295.5316457748413
Order_No_1197,2964.152382850647
Order_No_1201,2455.015383720398
Order_No_23299,2368.100462913513
Order_No_21272,1346.0722932815552
Order_No_23873,1516.4076585769653
Order_No_12427,1318.5957708358765
Order_No_22203,1481.2992753982544
Order_No_18445,1459.028344154358
Order_No_26717,1419.1104822158813
Order_No_22256,934.6555795669556
Order_No_18400,2345.212430000305
Order_No_9350,1346.5799112319946
Order_No_19162,1752.6452989578247
Order_No_14922,-7.7209577560424805
Order_No_2131,1484.8372583389282
Order_No_23408,1439.3829565048218
Order_No_2149,1610.8908338546753
Order_No_10310,1934.9177646636963
Order_No_8168,1714.6003379821777
Order_No_2601,711.370153427124
Order_No_13698,3311.1755447387695
Order_No_26624,1727.251132965088
Order_No_27107,719.2430372238159
Order_No_5323,792.786301612854
Order_No_22269,755.993914604187
Order_No_21736,902.6639719009399
Order_No_11521,1397.6679363250732
Order_No_22671,1023.9289350509644
Order_No_7912,541.1757354736328
Order_No_5344,1151.8028535842896
Order_No_21928,1279.957706451416
Order_No_7074,347.36971855163574
Order_No_13915,2122.8415327072144
Order_No_24101,1829.8509397506714
Order_No_18299,915.7579259872437
Order_No_15816,955.9935140609741
Order_No_24483,938.8009376525879
Order_No_20072,2157.5697736740112
Order_No_14156,2001.7102756500244
Order_No_18214,832.9490804672241
Order_No_18224,2195.9535207748413
Order_No_11799,1230.3840551376343
Order_No_22357,1591.4081802368164
Order_No_25600,2793.89386177063
Order_No_8407,1115.2870569229126
Order_No_6064,1128.015856742859
Order_No_6036,1740.6723165512085
Order_No_9128,859.6147623062134
Order_No_1426,1517.7112169265747
Order_No_19831,1017.8948125839233
Order_No_28105,2385.798035621643
Order_No_24585,3406.5401153564453
Order_No_23807,2148.2250032424927
Order_No_24697,1547.0481004714966
Order_No_19103,1419.3858432769775
Order_No_6192,1864.020788192749
Order_No_24346,1713.4314260482788
Order_No_9862,1505.090319633484
Order_No_24734,1789.8400182724
Order_No_18189,946.129189491272
Order_No_27172,3101.62761592865
Order_No_14011,1301.0555696487427
Order_No_20671,3324.2096223831177
Order_No_17099,1123.5352182388306
Order_No_22897,1339.163969039917
Order_No_22494,2521.985348701477
Order_No_4077,1409.351035118103
Order_No_21220,1410.752818107605
Order_No_13220,1824.6311330795288
Order_No_19174,1957.9397802352905
Order_No_18713,800.0883951187134
Order_No_21298,742.4325199127197
Order_No_10814,914.494517326355
Order_No_23640,1304.1558771133423
Order_No_12642,1597.5264644622803
Order_No_14796,2866.4550437927246
Order_No_6235,1182.800232887268
Order_No_17745,1701.7937335968018
Order_No_22977,1713.7030267715454
Order_No_13495,2240.2574634552
Order_No_28033,702.3574743270874
Order_No_2273,927.6285734176636
Order_No_22178,2323.674984931946
Order_No_23625,2037.9818058013916
Order_No_10849,2662.862829208374
Order_No_26443,1231.4014883041382
Order_No_20259,2561.212357521057
Order_No_15020,819.7174997329712
Order_No_20222,1691.6804265975952
Order_No_1227,712.5180110931396
Order_No_14684,1499.220482826233
Order_No_7219,974.9797563552856
Order_No_23991,1439.2010173797607
Order_No_3544,1038.840488433838
Order_No_12140,1572.2546739578247
Order_No_16428,1478.6716060638428
Order_No_24237,987.8964910507202
Order_No_20812,1099.4191761016846
Order_No_17969,1014.861385345459
Order_No_7106,1623.3766469955444
Order_No_25181,1437.187352180481
Order_No_20059,2469.2445707321167
Order_No_11464,1452.641435623169
Order_No_19530,640.0176439285278
Order_No_7266,1502.271637916565
Order_No_14776,1191.1074151992798
Order_No_8187,1155.6794939041138
Order_No_11058,529.0445280075073
Order_No_24929,1867.7400541305542
Order_No_14431,1316.832573890686
Order_No_23643,1391.2417268753052
Order_No_5633,1564.0044984817505
Order_No_21622,933.8595285415649
Order_No_1008,1258.332444190979
Order_No_8970,1723.1533632278442
Order_No_16328,888.912088394165
Order_No_5604,956.1242151260376
Order_No_23474,1001.1302070617676
Order_No_10688,1824.9336080551147
Order_No_18491,780.8973703384399
Order_No_20857,1343.9921922683716
Order_No_28176,2099.734118461609
Order_No_13933,1126.9625244140625
Order_No_21397,1395.101556777954
Order_No_27085,1186.3783674240112
Order_No_9860,1732.8848505020142
Order_No_19842,1839.8160638809204
Order_No_2690,1368.6826705932617
Order_No_13189,1281.1182308197021
Order_No_21567,1489.092516899109
Order_No_26409,1300.9923667907715
Order_No_13863,2736.8986387252808
Order_No_4153,1271.1917295455933
Order_No_27691,1739.6100215911865
Order_No_11007,1663.554015159607
Order_No_22244,1790.6104335784912
Order_No_1004,1545.9298429489136
Order_No_27383,1540.7142696380615
Order_No_2127,1698.5711946487427
Order_No_18020,2755.331582069397
Order_No_8516,2060.5155630111694
Order_No_10405,1510.2602787017822
Order_No_1078,1407.0012121200562
Order_No_11513,1768.8157024383545
Order_No_12856,1564.3199224472046
Order_No_11810,592.68798828125
Order_No_23272,1749.1520023345947
Order_No_20209,1055.8715543746948
Order_No_12748,1459.8329095840454
Order_No_12539,1315.5841188430786
Order_No_5529,1975.1247262954712
Order_No_2518,950.1939811706543
Order_No_21137,1074.8609828948975
Order_No_27969,1576.2937240600586
Order_No_23008,1299.7256422042847
Order_No_5583,1509.5715703964233
Order_No_4761,1434.180500984192
Order_No_9669,1792.2055082321167
Order_No_24806,1284.3188257217407
Order_No_18985,1770.16863155365
Order_No_12565,2545.9807682037354
Order_No_9560,1234.6625270843506
Order_No_18862,694.894082069397
Order_No_4922,1140.4241619110107
Order_No_21441,1526.6737041473389
Order_No_9159,1582.6250047683716
Order_No_9022,2854.445245742798
Order_No_27049,1408.566692352295
Order_No_26486,2024.787504196167
Order_No_4097,1263.8193264007568
Order_No_23139,851.1526479721069
Order_No_25363,908.5356206893921
Order_No_26892,705.6658868789673
Order_No_3469,493.18333625793457
Order_No_23231,1520.5253820419312
Order_No_15424,2154.0680990219116
Order_No_19610,2357.0063610076904
Order_No_24926,407.8835344314575
Order_No_637,679.6506853103638
Order_No_27648,1220.434365272522
Order_No_25227,2020.6569471359253
Order_No_9982,1425.9355154037476
Order_No_4345,2145.42475605011
Order_No_8175,1032.223687171936
Order_No_2570,1053.7840337753296
Order_No_3236,1773.606749534607
Order_No_19276,1202.466453552246
Order_No_3115,2094.725884437561
Order_No_2920,2462.0344495773315
Order_No_25352,1717.344430923462
Order_No_27839,803.7456607818604
Order_No_9256,1307.2043952941895
Order_No_482,1855.046711921692
Order_No_13576,592.5590915679932
Order_No_19782,1824.6511964797974
Order_No_22117,1270.1540069580078
Order_No_3924,1465.4948530197144
Order_No_16930,2231.050323486328
Order_No_9752,1493.5677814483643
Order_No_18856,1138.605242729187
Order_No_1465,1466.8297538757324
Order_No_2207,2094.69176197052
Order_No_26647,795.8455991744995
Order_No_9598,2507.5913305282593
Order_No_6136,1557.6007566452026
Order_No_20868,2584.870274543762
Order_No_11640,1458.5763311386108
Order_No_21036,1383.1714353561401
Order_No_9937,2857.524353981018
Order_No_1938,1717.2443542480469
Order_No_14352,3254.965452194214
Order_No_8111,1517.59365940094
Order_No_1288,2052.8621530532837
Order_No_17199,2875.557530403137
Order_No_24205,449.41368770599365
Order_No_15545,1843.421513557434
Order_No_8149,1660.9951601028442
Order_No_10383,1994.6645555496216
Order_No_7098,1492.0141592025757
Order_No_13355,2250.6320085525513
Order_No_26792,887.6601476669312
Order_No_13673,2540.9768629074097
Order_No_19983,1417.3622884750366
Order_No_23886,1884.8836402893066
Order_No_17985,509.6848039627075
Order_No_13813,1048.1755771636963
Order_No_21233,1672.7402029037476
Order_No_40,983.9661092758179
Order_No_15654,1483.1327562332153
Order_No_24330,1161.2560338974
Order_No_6840,1499.282579421997
Order_No_19400,2361.6240043640137
Order_No_6424,1579.2689905166626
Order_No_0,1565.9596462249756
Order_No_1948,1894.9398393630981
Order_No_14959,1481.119418144226
Order_No_15036,1015.7945318222046
Order_No_6783,2064.952241897583
Order_No_19301,1140.9548654556274
Order_No_19236,1614.7594079971313
Order_No_20758,1472.0145807266235
Order_No_20276,943.8814191818237
Order_No_23465,560.9640913009644
Order_No_23480,1291.8996744155884
Order_No_10219,1852.153832435608
Order_No_23825,1283.1051568984985
Order_No_21537,1526.5912971496582
Order_No_14307,967.0370721817017
Order_No_12599,1234.086046218872
Order_No_20086,1075.5234003067017
Order_No_16151,1963.451340675354
Order_No_19898,1322.7922201156616
Order_No_5079,1217.0009622573853
Order_No_5214,902.5365877151489
Order_No_2073,2837.5660734176636
Order_No_9998,1457.5369100570679
Order_No_7108,1628.4268426895142
Order_No_15679,1811.9656038284302
Order_No_24154,1453.7179384231567
Order_No_22713,956.9800205230713
Order_No_11668,1781.5740518569946
Order_No_4660,1539.4008417129517
Order_No_14109,1601.149006843567
Order_No_25088,1994.9487619400024
Order_No_16572,880.3044729232788
Order_No_10080,1248.2082595825195
Order_No_3932,1459.4315938949585
Order_No_18616,1709.2548418045044
Order_No_19394,3049.054527282715
Order_No_16721,569.9182138442993
Order_No_24724,1870.4063053131104
Order_No_11295,1082.9408159255981
Order_No_9978,1736.5631799697876
Order_No_26105,756.3182077407837
Order_No_1112,1882.7461500167847
Order_No_18747,2422.0346536636353
Order_No_21720,1690.5237665176392
Order_No_152,680.1725225448608
Order_No_26186,1992.8442182540894
Order_No_12831,1859.361496925354
Order_No_13821,963.4780254364014
Order_No_653,2526.2668647766113
Order_No_5489,699.0069532394409
Order_No_17245,1453.4333219528198
Order_No_22849,2155.576594352722
Order_No_19745,959.9632539749146
Order_No_20148,1049.8880519866943
Order_No_20574,1258.576626777649
Order_No_459,1786.0952053070068
Order_No_14453,1230.3850498199463
Order_No_1356,1389.7916250228882
