Order_No,Time from Pickup to Arrival
Order_No_20146,1811.074635738946
Order_No_7718,1449.6845016030115
Order_No_16083,1295.4426790469258
Order_No_3126,1034.954848216751
Order_No_801,918.9809842796009
Order_No_5373,1539.4189819443666
Order_No_7421,470.23204892376
Order_No_602,2610.0726493423026
Order_No_9418,1468.5021780948712
Order_No_27144,1554.26097739221
Order_No_16792,658.9132164873516
Order_No_21252,1595.8647297259847
Order_No_21129,1775.251799563006
Order_No_18774,1763.106487038911
Order_No_20974,1508.5113325884645
Order_No_5267,1063.6205173385952
Order_No_25107,1539.2181563497074
Order_No_611,2387.220141271868
Order_No_13596,1837.3727482763954
Order_No_465,654.9264628924735
Order_No_2236,2285.8298347454356
Order_No_3411,678.6557428629249
Order_No_17613,1283.4924170118713
Order_No_27381,1796.8626102323522
Order_No_26072,1603.3973255801977
Order_No_19414,2171.209509136077
Order_No_21954,2520.7846583332366
Order_No_22538,1938.2543912477786
Order_No_10756,1923.11452386032
Order_No_23756,1751.759252083357
Order_No_3807,2146.4360194884243
Order_No_18694,1611.0552894176603
Order_No_27245,1122.4319962077266
Order_No_12437,917.206505723832
Order_No_27751,1349.0835597924765
Order_No_22832,1798.959319864576
Order_No_3904,1265.1984091811526
Order_No_5230,903.7899045506375
Order_No_13968,898.1993485251286
Order_No_23129,658.0821254861223
Order_No_25454,1587.3173378677168
Order_No_25963,1523.9024097444928
Order_No_13552,1500.3143704769993
Order_No_2495,1527.065945351144
Order_No_5081,1335.233922378396
Order_No_2922,1403.3884586563895
Order_No_2016,1635.311601174946
Order_No_1104,1596.3460600089838
Order_No_27980,777.6819150391273
Order_No_26414,2097.8179338544405
Order_No_22882,2346.9128938579966
Order_No_18730,2155.43841221166
Order_No_22573,1481.6061497391806
Order_No_3483,1376.2026009855165
Order_No_23613,1572.9839480614396
Order_No_13591,1618.2888620495191
Order_No_11271,1634.1657944180954
Order_No_26896,1748.1987094660437
Order_No_8184,1005.9864149604733
Order_No_19027,2686.0809035048837
Order_No_1146,1297.1882659372898
Order_No_192,1075.4698257246184
Order_No_14758,505.22963969090614
Order_No_23931,1019.6601025629843
Order_No_9924,1916.6051480495396
Order_No_21201,1472.7636499062419
Order_No_12726,763.5415951321738
Order_No_25899,643.7807406508508
Order_No_26621,1448.0919807643006
Order_No_17483,1475.0315875122724
Order_No_2943,1933.478241073303
Order_No_6923,1217.1302047717231
Order_No_181,2224.7803799662397
Order_No_19543,1694.6775888043744
Order_No_11022,1788.7504440049056
Order_No_16940,1969.971449193358
Order_No_22316,1620.3228890711034
Order_No_24662,1531.4320080213888
Order_No_7034,2306.860384835034
Order_No_13090,1499.3816300540911
Order_No_761,618.3985295357229
Order_No_25720,1244.9682042045404
Order_No_12467,2129.4681963009893
Order_No_16527,643.6394600201193
Order_No_15886,1518.920190208439
Order_No_14129,1344.4928130706357
Order_No_22079,3441.239059836039
Order_No_9552,1489.0037478882925
Order_No_28093,966.7924883553263
Order_No_3167,1282.7676790034618
Order_No_18111,1032.0817820152151
Order_No_10981,916.6893057999907
Order_No_17959,2712.1692105387037
Order_No_19855,-85.60139839642807
Order_No_21278,1767.8945292610297
Order_No_5819,2118.713159573134
Order_No_26651,1042.1334014582528
Order_No_6273,1029.4161800306501
Order_No_15656,1182.7248877400857
Order_No_22,2286.2155198189816
Order_No_17367,2677.21139973024
Order_No_257,1399.2211757754603
Order_No_15175,2382.1265936295536
Order_No_546,2276.6932442209936
Order_No_20915,1014.8911057764986
Order_No_22885,1644.2081351206843
Order_No_4613,2685.960764036032
Order_No_5473,1077.2362751545977
Order_No_4698,867.280439367775
Order_No_5638,1657.2096950977132
Order_No_20471,2374.7074632381386
Order_No_17954,1355.7987517997828
Order_No_14468,2899.53661803211
Order_No_2968,1742.1459883173602
Order_No_24419,1367.8076701464954
Order_No_7674,2394.2121233451394
Order_No_26560,714.4663480698234
Order_No_15611,1207.1345613191597
Order_No_15085,2333.310813066965
Order_No_1440,2323.025664688163
Order_No_18237,1761.3490163304182
Order_No_8092,1705.3891736524602
Order_No_529,1707.4705701191065
Order_No_22717,1691.6800029776043
Order_No_3509,1399.6222818482042
Order_No_26201,1635.746314556211
Order_No_20497,1084.0594800895417
Order_No_12558,1645.6431179679973
Order_No_23463,954.0826868182868
Order_No_18978,2380.4684950381247
Order_No_5508,1580.5612416635431
Order_No_11317,604.4779341635569
Order_No_13632,552.6216582907098
Order_No_3751,1639.9757072631703
Order_No_27592,2407.940847843333
Order_No_25276,1783.6044758373855
Order_No_18188,1941.6146969642664
Order_No_27593,1724.6700180234418
Order_No_2022,1411.4275594120445
Order_No_4713,961.4525352019009
Order_No_23001,1440.5569275939447
Order_No_9222,1960.5387435297876
Order_No_3417,1720.2218427442983
Order_No_3133,1270.5502586367622
Order_No_1571,1272.8173346825156
Order_No_14300,2259.0210468811506
Order_No_4825,1555.7424014523647
Order_No_26248,1549.3400632324035
Order_No_22868,1514.495753343595
Order_No_793,1376.022714316408
Order_No_891,2234.5753916924805
Order_No_6505,1167.3202150151608
Order_No_12415,1218.229135775863
Order_No_5850,1533.227944714089
Order_No_12144,1501.3439244585206
Order_No_7476,1902.189897404675
Order_No_20096,2211.7971374582057
Order_No_13743,1666.0739421002309
Order_No_4724,1729.9791472826962
Order_No_13814,1925.6171109103757
Order_No_15469,1589.0822762725925
Order_No_5324,1785.716027862762
Order_No_11383,1946.6231211455338
Order_No_11795,1466.7847389723204
Order_No_28131,1822.890984704717
Order_No_9343,1782.1159274375252
Order_No_14195,1459.6879278577806
Order_No_2454,1824.7872346075976
Order_No_26609,946.5347941682498
Order_No_28252,1637.340411944269
Order_No_23205,2177.5081416538746
Order_No_9462,1651.1788275118743
Order_No_5007,2200.8861887357684
Order_No_19715,1257.1255909045253
Order_No_18543,875.7754897063953
Order_No_4723,656.6885718296534
Order_No_8211,2496.4076628227062
Order_No_20360,1477.290639199572
Order_No_24462,2632.572472957604
Order_No_25386,694.8639192781901
Order_No_26627,2346.4106630609376
Order_No_26824,1099.8514288794354
Order_No_16072,1566.838772210972
Order_No_26274,1845.740151275901
Order_No_24873,1812.5725587968896
Order_No_2196,1230.5877660033123
Order_No_6178,1645.5194230618235
Order_No_4860,1428.0709467178876
Order_No_15161,2710.5361972671362
Order_No_17712,1510.033187282482
Order_No_19520,2232.2253089050637
Order_No_1723,1481.7764177393624
Order_No_8405,908.2067751391792
Order_No_15590,1589.1330175340415
Order_No_19280,2610.986058689265
Order_No_19525,2011.4165759989555
Order_No_12356,1466.0447591750994
Order_No_22797,1630.239480979331
Order_No_14572,1646.2189252385558
Order_No_24329,1321.6231752924848
Order_No_8204,1577.7375815705757
Order_No_24862,1579.6694774109553
Order_No_7993,1285.6072686144105
Order_No_25182,725.1320209189078
Order_No_26175,2463.8711752628906
Order_No_22936,1815.624462578314
Order_No_9627,745.5291970799162
Order_No_21478,1301.6961355725805
Order_No_2713,1560.6210100647108
Order_No_12912,1232.6836711706414
Order_No_9733,1673.2780303459488
Order_No_27705,1496.626113961157
Order_No_24072,1473.3203959771517
Order_No_6066,491.4783797393731
Order_No_23990,2626.007788188707
Order_No_15876,1226.3715049785762
Order_No_9212,2067.6876341448456
Order_No_11773,2411.341451394858
Order_No_17001,2600.319497379394
Order_No_19824,1551.785219182602
Order_No_7583,2038.3182198815625
Order_No_23644,1353.7812870865603
Order_No_27423,1722.0739087493325
Order_No_1309,1823.4473977577386
Order_No_5014,44.0551564021285
Order_No_27602,2761.754016988714
Order_No_2683,1496.7049875925961
Order_No_16570,631.9329745200042
Order_No_5495,1021.9508190682523
Order_No_11062,1573.2108010376808
Order_No_15357,679.0210085853664
Order_No_20901,1520.8378129484843
Order_No_3808,1719.717541921313
Order_No_25818,2475.9333213929594
Order_No_3542,606.9038018046202
Order_No_22955,1549.932097146923
Order_No_5028,2814.7798737660864
Order_No_13893,1916.6842954420492
Order_No_16106,1501.3931467062255
Order_No_7035,2784.300512324376
Order_No_23600,1359.7012777911552
Order_No_10096,2268.3513263589225
Order_No_4422,1434.2258656551812
Order_No_10341,786.8007968724223
Order_No_4605,1463.6056846338013
Order_No_25427,961.5633713758104
Order_No_860,2047.6890314740021
Order_No_11938,543.4963977266119
Order_No_13777,2097.601468590444
Order_No_19433,499.9997949714107
Order_No_7271,1776.2862121390808
Order_No_3128,1427.6095540278156
Order_No_24648,2016.5585511017753
Order_No_7965,1345.8199548244465
Order_No_23539,2840.1493389407806
Order_No_620,1763.072464069561
Order_No_16350,1386.4127835929332
Order_No_13676,965.587757428829
Order_No_20882,1234.8098042496345
Order_No_3166,2281.7485414349503
Order_No_3996,1634.1756931319721
Order_No_13507,701.1645037861506
Order_No_6049,1708.274609943095
Order_No_11012,1752.220723334875
Order_No_7826,1712.3740380832528
Order_No_11432,1768.0131932548725
Order_No_23548,1733.254834775164
Order_No_7735,486.5774733065571
Order_No_2526,698.3130959829847
Order_No_2752,1132.2443372346959
Order_No_9824,1542.8018464942704
Order_No_1993,2422.4566411611454
Order_No_715,1603.7171119821921
Order_No_287,1502.0338326067879
Order_No_13954,2106.58981025094
Order_No_25369,792.5045392101557
Order_No_21794,1169.3421694423116
Order_No_23016,1704.7995042960601
Order_No_27703,1115.4196001384657
Order_No_22610,2039.9581100328223
Order_No_26104,1710.844721340981
Order_No_9200,1324.2653238258404
Order_No_3963,1071.5200419378768
Order_No_24998,1248.9269676006527
Order_No_24952,2034.4934353388921
Order_No_16235,2129.1574695459703
Order_No_15692,1234.4213049619023
Order_No_1732,898.5131607748755
Order_No_13963,1292.7036030282927
Order_No_25436,732.9295980378394
Order_No_12173,1434.5879709417309
Order_No_8096,1753.124262527791
Order_No_16354,868.1107403681124
Order_No_4998,1707.8013779137673
Order_No_19767,1235.2000071557882
Order_No_17583,1375.6784993346537
Order_No_20165,1289.961939870203
Order_No_27413,2084.3029624367678
Order_No_18577,1231.0373737336008
Order_No_27366,832.7068421682254
Order_No_2182,1391.7364431752449
Order_No_23384,1658.9228480832267
Order_No_23544,1245.1656992624967
Order_No_25780,1751.34381567205
Order_No_24473,1420.6037080034516
Order_No_1017,1456.0486791066992
Order_No_4219,989.315395764603
Order_No_26712,2158.2417510822356
Order_No_12769,1461.5813159816141
Order_No_23300,2551.1497486082144
Order_No_12204,1811.791958127318
Order_No_15798,465.03579698348767
Order_No_22980,1314.9502820509294
Order_No_7451,702.0998622696314
Order_No_22233,1570.9474293999167
Order_No_21329,1588.831897507646
Order_No_3821,1479.025305498607
Order_No_15311,1112.4402310127787
Order_No_2634,1089.1693845798277
Order_No_13267,1251.9194922542583
Order_No_18825,1850.2551401848605
Order_No_1226,1283.6860175671065
Order_No_23290,1661.6069066075559
Order_No_5187,1531.897854256109
Order_No_24109,2667.9548595973615
Order_No_20780,876.8000975014896
Order_No_21195,1537.462988184815
Order_No_20277,1445.8813605005253
Order_No_25197,453.78206237383796
Order_No_4300,660.4059777461694
Order_No_8640,2330.363292784833
Order_No_7512,2762.1848933528
Order_No_1820,2312.405360955684
Order_No_18556,2278.63169229759
Order_No_23927,1903.9144873554972
Order_No_8005,1529.4731409975534
Order_No_2549,1829.1372621707176
Order_No_27750,647.9752604277581
Order_No_24292,703.6440212653264
Order_No_6218,2653.1155829483687
Order_No_26297,893.4893053357879
Order_No_26382,1552.5504895773472
Order_No_2933,718.4803908365362
Order_No_1643,3249.6364965826447
Order_No_1795,1436.3427414728128
Order_No_19055,1189.4440866238835
Order_No_16755,1835.6543772386124
Order_No_7552,1288.8537839466017
Order_No_954,1680.6750770620947
Order_No_13396,540.844518570361
Order_No_272,811.8721305074826
Order_No_7526,1413.5425645768564
Order_No_7639,633.8342334859917
Order_No_362,1352.331911323239
Order_No_11265,2108.2069476931174
Order_No_19991,1362.2717945243671
Order_No_2898,1932.3446604948804
Order_No_24041,1659.3179779456918
Order_No_9306,1539.5808409807878
Order_No_24256,2506.987204483537
Order_No_3358,1177.8006799849115
Order_No_18458,1764.9739554042146
Order_No_24037,1046.668329686451
Order_No_21745,1482.623150901025
Order_No_24791,1963.9530781301858
Order_No_6329,593.5436966765022
Order_No_8694,952.2228533577951
Order_No_27757,1276.1127387628046
Order_No_4758,2021.0517251031413
Order_No_14631,2332.787688443945
Order_No_3434,1772.0434689099832
Order_No_13846,2453.392287329865
Order_No_12622,1271.032180955316
Order_No_9441,2627.917126402475
Order_No_90,2500.42048158093
Order_No_7946,2302.3289280841545
Order_No_1197,3146.196863327861
Order_No_1201,2328.646813202109
Order_No_23299,2169.3125821416365
Order_No_21272,1540.757044650803
Order_No_23873,1533.869619079995
Order_No_12427,1247.6127631590064
Order_No_22203,1560.422584581823
Order_No_18445,1517.0233605328015
Order_No_26717,1628.5673478708306
Order_No_22256,1040.934842408969
Order_No_18400,2298.0514187650424
Order_No_9350,1440.1011920965063
Order_No_19162,1432.6968119510175
Order_No_14922,344.9332081968261
Order_No_2131,1680.5937743038357
Order_No_23408,1545.8201593494477
Order_No_2149,1430.310774719658
Order_No_10310,2021.9744568855533
Order_No_8168,1641.066722476429
Order_No_2601,813.0312395296552
Order_No_13698,2984.8657242461304
Order_No_26624,1741.308066598988
Order_No_27107,712.226332181469
Order_No_5323,979.8943900440888
Order_No_22269,572.3190560846563
Order_No_21736,1104.8298333254822
Order_No_11521,1609.9723109083498
Order_No_22671,631.9329745200042
Order_No_7912,693.7697742183826
Order_No_5344,1293.5230131117235
Order_No_21928,1290.553056257141
Order_No_7074,414.86455905996377
Order_No_13915,2092.6327175699007
Order_No_24101,2073.1768545360046
Order_No_18299,920.2466600485948
Order_No_15816,847.128954459696
Order_No_24483,705.058040427537
Order_No_20072,2211.7431431051673
Order_No_14156,2093.6069196170715
Order_No_18214,627.7860154208133
Order_No_18224,2255.7837337018686
Order_No_11799,1190.019404040279
Order_No_22357,1538.6508025480528
Order_No_25600,2518.718536854082
Order_No_8407,819.5108959956849
Order_No_6064,1247.535354033969
Order_No_6036,2052.8678460962574
Order_No_9128,844.450046947792
Order_No_1426,1593.6307446702224
Order_No_19831,1063.3494811288558
Order_No_28105,2383.7398927915983
Order_No_24585,3045.600893633596
Order_No_23807,2070.6137355794635
Order_No_24697,1676.7552742183054
Order_No_19103,1551.2551068313721
Order_No_6192,2229.9598851010796
Order_No_24346,1555.6821055539951
Order_No_9862,1460.5101663376481
Order_No_24734,1800.302791022609
Order_No_18189,931.3663063728552
Order_No_27172,2944.5817806352466
Order_No_14011,1528.3880403269081
Order_No_20671,2998.730450231298
Order_No_17099,1163.6158253149365
Order_No_22897,1518.2822024727782
Order_No_22494,2367.199521842576
Order_No_4077,1403.4633519633676
Order_No_21220,1480.7556799668032
Order_No_13220,1939.3248018976594
Order_No_19174,2153.604158554998
Order_No_18713,578.1163379401156
Order_No_21298,597.2097070533047
Order_No_10814,782.2132152535323
Order_No_23640,1342.7971079997192
Order_No_12642,1745.071165598641
Order_No_14796,2803.104080409148
Order_No_6235,1215.2328139915703
Order_No_17745,1731.8516107235587
Order_No_22977,2082.0306391252166
Order_No_13495,2148.6097412156532
Order_No_28033,747.127830974565
Order_No_2273,1003.5657727426541
Order_No_22178,2339.502748919239
Order_No_23625,1981.8060778518166
Order_No_10849,2332.0465712273835
Order_No_26443,1216.341687985267
Order_No_20259,2550.794463963609
Order_No_15020,689.76092417453
Order_No_20222,1778.3750279083206
Order_No_1227,578.6867754790055
Order_No_14684,1490.7763188167123
Order_No_7219,1023.6626768717281
Order_No_23991,1581.8733930774492
Order_No_3544,1021.1713898142483
Order_No_12140,1521.8146283020212
Order_No_16428,1648.1034034113234
Order_No_24237,888.0480093851888
Order_No_20812,1191.4132578044455
Order_No_17969,1200.8853807937512
Order_No_7106,1656.463459192486
Order_No_25181,1258.0564597763193
Order_No_20059,2409.3552182644494
Order_No_11464,1641.0678422104968
Order_No_19530,506.30343266393675
Order_No_7266,1568.1746858823062
Order_No_14776,1308.1193581320795
Order_No_8187,1115.0195783458623
Order_No_11058,728.5248852482165
Order_No_24929,1858.3107726434152
Order_No_14431,1236.0874731374306
Order_No_23643,1365.776740482675
Order_No_5633,1550.2115344124438
Order_No_21622,813.3094764528962
Order_No_1008,1398.6307542493555
Order_No_8970,1540.7614709861145
Order_No_16328,905.6345406013377
Order_No_5604,808.7284803255013
Order_No_23474,1334.5489341359553
Order_No_10688,1941.3669129665443
Order_No_18491,884.6937530928215
Order_No_20857,1446.9071515122903
Order_No_28176,2260.837378862618
Order_No_13933,1240.3740298626174
Order_No_21397,1483.5084221373695
Order_No_27085,1617.3395485817987
Order_No_9860,1466.0440354436898
Order_No_19842,1644.7883345356702
Order_No_2690,1319.827439856536
Order_No_13189,1477.1458188035872
Order_No_21567,1695.6531356213113
Order_No_26409,1405.2510925122551
Order_No_13863,2939.437862035144
Order_No_4153,1337.0531477262534
Order_No_27691,1701.235848047011
Order_No_11007,1573.6289024038824
Order_No_22244,1816.6807337761843
Order_No_1004,1542.485280318453
Order_No_27383,1595.9491224446988
Order_No_2127,1608.9445794084445
Order_No_18020,2516.9320769795913
Order_No_8516,1840.37230678056
Order_No_10405,1627.0295342997401
Order_No_1078,1305.2054013463269
Order_No_11513,1723.2919999500582
Order_No_12856,1608.4034335481606
Order_No_11810,468.65581811147086
Order_No_23272,1665.8988526005348
Order_No_20209,1117.4172146496408
Order_No_12748,1482.991205928598
Order_No_12539,1345.7263868753553
Order_No_5529,1884.3776305984934
Order_No_2518,950.3322835540185
Order_No_21137,824.7180434289778
Order_No_27969,1480.6997323344513
Order_No_23008,1318.8201842061037
Order_No_5583,1497.872168871427
Order_No_4761,1654.908005852399
Order_No_9669,1764.9171660115794
Order_No_24806,1346.8907393674056
Order_No_18985,1639.6334317858268
Order_No_12565,2451.2324989356357
Order_No_9560,927.7452870707995
Order_No_18862,779.8727282906417
Order_No_4922,1451.0753715680687
Order_No_21441,1716.942365337179
Order_No_9159,1516.6738137987868
Order_No_9022,2944.535148063128
Order_No_27049,1380.1835755054367
Order_No_26486,1937.1031659499395
Order_No_4097,1513.0646614925283
Order_No_23139,837.0017203720519
Order_No_25363,834.6473057844669
Order_No_26892,746.5358190320958
Order_No_3469,308.0190084847938
Order_No_23231,1684.5132246198073
Order_No_15424,2212.4488380781063
Order_No_19610,2326.131948694617
Order_No_24926,319.04842329112523
Order_No_637,478.55591167607844
Order_No_27648,1321.0006508041497
Order_No_25227,2097.986638370026
Order_No_9982,1513.6994965167867
Order_No_4345,2154.6685506262907
Order_No_8175,975.2795631663803
Order_No_2570,925.7859621427166
Order_No_3236,1866.1940388908797
Order_No_19276,911.1121348588487
Order_No_3115,2073.9689610497576
Order_No_2920,2466.1071307097345
Order_No_25352,1720.545389953605
Order_No_27839,899.1742783687745
Order_No_9256,1496.181681371517
Order_No_482,1747.7862436870757
Order_No_13576,511.515207960213
Order_No_19782,1623.8530888954829
Order_No_22117,1399.3992482160745
Order_No_3924,1733.8911671264075
Order_No_16930,2229.653150650987
Order_No_9752,1497.8971288061482
Order_No_18856,1038.885123831091
Order_No_1465,1535.666198716024
Order_No_2207,2007.6229375826792
Order_No_26647,841.5286296359967
Order_No_9598,2292.6219858031086
Order_No_6136,1414.6540088365957
Order_No_20868,2493.857403455288
Order_No_11640,1379.2942529122727
Order_No_21036,1297.119658448455
Order_No_9937,2645.0308772498474
Order_No_1938,1619.932051448201
Order_No_14352,3598.8403610409277
Order_No_8111,1524.7931812308757
Order_No_1288,2000.7006096173823
Order_No_17199,2897.4603256754344
Order_No_24205,506.79558690031973
Order_No_15545,1973.6134519233517
Order_No_8149,1485.779243694921
Order_No_10383,1784.8212823073238
Order_No_7098,1510.3432507890577
Order_No_13355,2460.9666035711625
Order_No_26792,879.1165524273408
Order_No_13673,2399.6219984143986
Order_No_19983,1364.351012143894
Order_No_23886,1853.7480957371
Order_No_17985,447.83550954354075
Order_No_13813,859.325427287435
Order_No_21233,1612.3431566574045
Order_No_40,713.7227181266406
Order_No_15654,1557.6966031392765
Order_No_24330,898.6481866288385
Order_No_6840,1481.6619263389016
Order_No_19400,2283.3253464466356
Order_No_6424,1797.6000611655777
Order_No_0,1345.0875416449348
Order_No_1948,1634.1002031828166
Order_No_14959,1271.819151263956
Order_No_15036,976.076452402094
Order_No_6783,1921.2401373463044
Order_No_19301,1323.218722539963
Order_No_19236,1802.8366024152836
Order_No_20758,1306.7600154028098
Order_No_20276,1084.6659119485053
Order_No_23465,658.3775168775667
Order_No_23480,1277.4593525074308
Order_No_10219,1765.627463995586
Order_No_23825,1334.0138412191257
Order_No_21537,1833.4098044533728
Order_No_14307,946.912414789234
Order_No_12599,1479.4850126299432
Order_No_20086,971.6775185572789
Order_No_16151,1986.2920556520896
Order_No_19898,1050.5290680180087
Order_No_5079,1237.17894028525
Order_No_5214,1028.937661159039
Order_No_2073,2945.7479085147834
Order_No_9998,1344.6853655658933
Order_No_7108,1581.9976097619715
Order_No_15679,1633.595035601378
Order_No_24154,1477.6381017383596
Order_No_22713,926.0869787317007
Order_No_11668,1864.8958688948603
Order_No_4660,1584.3562830459518
Order_No_14109,1532.414139510357
Order_No_25088,1903.4521541501756
Order_No_16572,689.0883210718421
Order_No_10080,1577.466009540691
Order_No_3932,1456.7153219520708
Order_No_18616,1599.0267671671
Order_No_19394,2623.3223281850665
Order_No_16721,502.2599641866677
Order_No_24724,1657.9498123241572
Order_No_11295,1216.47883568869
Order_No_9978,1901.422078473779
Order_No_26105,519.8445472854113
Order_No_1112,1928.180478566904
Order_No_18747,2532.7690306832674
Order_No_21720,1711.0751822482514
Order_No_152,496.55837808462803
Order_No_26186,2013.3945340199168
Order_No_12831,2131.2236335601087
Order_No_13821,872.9274020586411
Order_No_653,2229.1310006200724
Order_No_5489,603.51683503501
Order_No_17245,1418.1052284972739
Order_No_22849,2049.9196766359837
Order_No_19745,899.8479488138275
Order_No_20148,1412.4543224108845
Order_No_20574,1399.539461370183
Order_No_459,1719.6690901561149
Order_No_14453,1072.5470394546776
Order_No_1356,1627.613624391216
